SnapshotDate,WarehouseID,ProductID,SystemQty,StockValueNGN
2025-09-30,WH-LAG2,PRD-0109,71,1874400
2025-09-30,WH-IBD,PRD-0109,0,0
2025-09-30,WH-ABJ,PRD-0109,37,976800
2025-09-30,WH-PHC,PRD-0109,10,264000
2025-09-30,WH-LAG1,PRD-0110,12,297600
2025-09-30,WH-LAG2,PRD-0110,31,768800
2025-09-30,WH-IBD,PRD-0110,20,496000
2025-09-30,WH-ABJ,PRD-0110,7,173600
2025-09-30,WH-PHC,PRD-0110,24,595200
2025-09-30,WH-LAG1,PRD-0111,219,2146200
2025-09-30,WH-LAG2,PRD-0111,40,392000
2025-09-30,WH-IBD,PRD-0111,42,411600
2025-09-30,WH-ABJ,PRD-0111,63,617400
2025-09-30,WH-PHC,PRD-0111,23,225400
2025-09-30,WH-LAG1,PRD-0112,9,106200
2025-09-30,WH-LAG2,PRD-0112,13,153400
2025-09-30,WH-IBD,PRD-0112,12,141600
2025-09-30,WH-ABJ,PRD-0112,33,389400
2025-09-30,WH-PHC,PRD-0112,21,247800
2025-09-30,WH-LAG1,PRD-0113,94,808400
2025-09-30,WH-LAG2,PRD-0113,98,842800
2025-09-30,WH-IBD,PRD-0113,84,722400
2025-09-30,WH-ABJ,PRD-0113,64,550400
2025-09-30,WH-PHC,PRD-0113,20,172000
2025-09-30,WH-LAG1,PRD-0114,17,207400
2025-09-30,WH-LAG2,PRD-0114,20,244000
2025-09-30,WH-IBD,PRD-0114,20,244000
2025-09-30,WH-ABJ,PRD-0114,27,329400
2025-09-30,WH-PHC,PRD-0114,6,73200
2025-09-30,WH-LAG1,PRD-0115,71,1164400
2025-09-30,WH-LAG2,PRD-0115,23,377200
2025-09-30,WH-IBD,PRD-0115,59,967600
2025-09-30,WH-ABJ,PRD-0115,53,869200
2025-09-30,WH-PHC,PRD-0115,90,1476000
2025-09-30,WH-LAG1,PRD-0116,36,496800
2025-09-30,WH-LAG2,PRD-0116,22,303600
2025-09-30,WH-IBD,PRD-0116,59,814200
2025-09-30,WH-ABJ,PRD-0116,37,510600
2025-09-30,WH-PHC,PRD-0116,10,138000
2025-09-30,WH-LAG1,PRD-0117,10,152000
2025-09-30,WH-LAG2,PRD-0117,55,836000
2025-09-30,WH-IBD,PRD-0117,55,836000
2025-09-30,WH-ABJ,PRD-0117,71,1079200
2025-09-30,WH-PHC,PRD-0117,66,1003200
2025-09-30,WH-LAG1,PRD-0118,18,316800
2025-09-30,WH-LAG2,PRD-0118,80,1408000
2025-09-30,WH-IBD,PRD-0118,77,1355200
2025-09-30,WH-ABJ,PRD-0118,160,2816000
2025-09-30,WH-PHC,PRD-0118,178,3132800
2025-09-30,WH-LAG1,PRD-0119,31,582800
2025-09-30,WH-LAG2,PRD-0119,0,0
2025-09-30,WH-IBD,PRD-0119,9,169200
2025-09-30,WH-ABJ,PRD-0119,26,488800
2025-09-30,WH-PHC,PRD-0119,29,545200
2025-09-30,WH-LAG1,PRD-0120,240,2976000
2025-09-30,WH-LAG2,PRD-0120,162,2008800
2025-09-30,WH-IBD,PRD-0120,56,694400
2025-09-30,WH-ABJ,PRD-0120,30,372000
2025-09-30,WH-PHC,PRD-0120,66,818400
2025-09-30,WH-LAG1,PRD-0121,108,2332800
2025-09-30,WH-LAG2,PRD-0121,154,3326400
2025-09-30,WH-IBD,PRD-0121,150,3240000
2025-09-30,WH-ABJ,PRD-0121,84,1814400
2025-09-30,WH-PHC,PRD-0121,182,3931200
2025-09-30,WH-LAG1,PRD-0122,287,4247600
2025-09-30,WH-LAG2,PRD-0122,98,1450400
2025-09-30,WH-IBD,PRD-0122,93,1376400
2025-09-30,WH-ABJ,PRD-0122,95,1406000
2025-09-30,WH-PHC,PRD-0122,73,1080400
2025-09-30,WH-LAG1,PRD-0123,130,1508000
2025-09-30,WH-LAG2,PRD-0123,36,417600
2025-09-30,WH-IBD,PRD-0123,39,452400
2025-09-30,WH-ABJ,PRD-0123,13,150800
2025-09-30,WH-PHC,PRD-0123,70,812000
2025-09-30,WH-LAG1,PRD-0124,23,156400
2025-09-30,WH-LAG2,PRD-0124,18,122400
2025-09-30,WH-IBD,PRD-0124,22,149600
2025-09-30,WH-ABJ,PRD-0124,78,530400
2025-09-30,WH-PHC,PRD-0124,5,34000
2025-09-30,WH-LAG1,PRD-0125,702,8985600
2025-09-30,WH-LAG2,PRD-0125,276,3532800
2025-09-30,WH-IBD,PRD-0125,99,1267200
2025-09-30,WH-ABJ,PRD-0125,401,5132800
2025-09-30,WH-PHC,PRD-0125,239,3059200
2025-09-30,WH-LAG1,PRD-0126,21,495600
2025-09-30,WH-LAG2,PRD-0126,32,755200
2025-09-30,WH-IBD,PRD-0126,25,590000
2025-09-30,WH-ABJ,PRD-0126,14,330400
2025-09-30,WH-PHC,PRD-0126,22,519200
2025-09-30,WH-LAG1,PRD-0127,79,1042800
2025-09-30,WH-LAG2,PRD-0127,29,382800
2025-09-30,WH-IBD,PRD-0127,37,488400
2025-09-30,WH-ABJ,PRD-0127,27,356400
2025-09-30,WH-PHC,PRD-0127,30,396000
2025-09-30,WH-LAG1,PRD-0128,137,2301600
2025-09-30,WH-LAG2,PRD-0128,71,1192800
2025-09-30,WH-IBD,PRD-0128,48,806400
2025-09-30,WH-ABJ,PRD-0128,35,588000
2025-09-30,WH-PHC,PRD-0128,82,1377600
2025-09-30,WH-LAG1,PRD-0129,26,400400
2025-09-30,WH-LAG2,PRD-0129,14,215600
2025-09-30,WH-IBD,PRD-0129,16,246400
2025-09-30,WH-ABJ,PRD-0129,4,61600
2025-09-30,WH-PHC,PRD-0129,15,231000
2025-09-30,WH-LAG1,PRD-0130,19,205200
2025-09-30,WH-LAG2,PRD-0130,37,399600
2025-09-30,WH-IBD,PRD-0130,31,334800
2025-09-30,WH-ABJ,PRD-0130,25,270000
2025-09-30,WH-PHC,PRD-0130,0,0
2025-09-30,WH-LAG1,PRD-0131,148,3788800
2025-09-30,WH-LAG2,PRD-0131,75,1920000
2025-09-30,WH-IBD,PRD-0131,108,2764800
2025-09-30,WH-ABJ,PRD-0131,112,2867200
2025-09-30,WH-PHC,PRD-0131,126,3225600
2025-09-30,WH-LAG1,PRD-0132,75,2355000
2025-09-30,WH-LAG2,PRD-0132,39,1224600
2025-09-30,WH-IBD,PRD-0132,14,439600
2025-09-30,WH-ABJ,PRD-0132,69,2166600
2025-09-30,WH-PHC,PRD-0132,45,1413000
2025-09-30,WH-LAG1,PRD-0133,30,714000
2025-09-30,WH-LAG2,PRD-0133,44,1047200
2025-09-30,WH-IBD,PRD-0133,15,357000
2025-09-30,WH-ABJ,PRD-0133,23,547400
2025-09-30,WH-PHC,PRD-0133,47,1118600
2025-09-30,WH-LAG1,PRD-0134,41,1221800
2025-09-30,WH-LAG2,PRD-0134,40,1192000
2025-09-30,WH-IBD,PRD-0134,42,1251600
2025-09-30,WH-ABJ,PRD-0134,41,1221800
2025-09-30,WH-PHC,PRD-0134,38,1132400
2025-09-30,WH-LAG1,PRD-0135,243,6415200
2025-09-30,WH-LAG2,PRD-0135,131,3458400
2025-09-30,WH-IBD,PRD-0135,95,2508000
2025-09-30,WH-ABJ,PRD-0135,150,3960000
2025-09-30,WH-PHC,PRD-0135,27,712800
2025-09-30,WH-LAG1,PRD-0136,56,2385600
2025-09-30,WH-LAG2,PRD-0136,75,3195000
2025-09-30,WH-IBD,PRD-0136,69,2939400
2025-09-30,WH-ABJ,PRD-0136,57,2428200
2025-09-30,WH-PHC,PRD-0136,60,2556000
2025-09-30,WH-LAG1,PRD-0137,61,1476200
2025-09-30,WH-LAG2,PRD-0137,32,774400
2025-09-30,WH-IBD,PRD-0137,82,1984400
2025-09-30,WH-ABJ,PRD-0137,29,701800
2025-09-30,WH-PHC,PRD-0137,82,1984400
2025-09-30,WH-LAG1,PRD-0138,158,3444400
2025-09-30,WH-LAG2,PRD-0138,98,2136400
2025-09-30,WH-IBD,PRD-0138,55,1199000
2025-09-30,WH-ABJ,PRD-0138,117,2550600
2025-09-30,WH-PHC,PRD-0138,69,1504200
2025-09-30,WH-LAG1,PRD-0139,128,3686400
2025-09-30,WH-LAG2,PRD-0139,67,1929600
2025-09-30,WH-IBD,PRD-0139,57,1641600
2025-09-30,WH-ABJ,PRD-0139,64,1843200
2025-09-30,WH-PHC,PRD-0139,31,892800
2025-09-30,WH-LAG1,PRD-0140,36,842400
2025-09-30,WH-LAG2,PRD-0140,20,468000
2025-09-30,WH-IBD,PRD-0140,42,982800
2025-09-30,WH-ABJ,PRD-0140,50,1170000
2025-09-30,WH-PHC,PRD-0140,28,655200
2025-09-30,WH-LAG1,PRD-0141,114,3511200
2025-09-30,WH-LAG2,PRD-0141,65,2002000
2025-09-30,WH-IBD,PRD-0141,36,1108800
2025-09-30,WH-ABJ,PRD-0141,65,2002000
2025-09-30,WH-PHC,PRD-0141,34,1047200
2025-09-30,WH-LAG1,PRD-0142,101,4524800
2025-09-30,WH-LAG2,PRD-0142,100,4480000
2025-09-30,WH-IBD,PRD-0142,60,2688000
2025-09-30,WH-ABJ,PRD-0142,146,6540800
2025-09-30,WH-PHC,PRD-0142,16,716800
2025-09-30,WH-LAG1,PRD-0143,108,4449600
2025-09-30,WH-LAG2,PRD-0143,8,329600
2025-09-30,WH-IBD,PRD-0143,29,1194800
2025-09-30,WH-ABJ,PRD-0143,66,2719200
2025-09-30,WH-PHC,PRD-0143,32,1318400
2025-09-30,WH-LAG1,PRD-0144,105,2814000
2025-09-30,WH-LAG2,PRD-0144,47,1259600
2025-09-30,WH-IBD,PRD-0144,5,134000
2025-09-30,WH-ABJ,PRD-0144,17,455600
2025-09-30,WH-PHC,PRD-0144,73,1956400
2025-09-30,WH-LAG1,PRD-0145,235,5969000
2025-09-30,WH-LAG2,PRD-0145,92,2336800
2025-09-30,WH-IBD,PRD-0145,93,2362200
2025-09-30,WH-ABJ,PRD-0145,57,1447800
2025-09-30,WH-PHC,PRD-0145,111,2819400
2025-09-30,WH-LAG1,PRD-0146,60,1668000
2025-09-30,WH-LAG2,PRD-0146,31,861800
2025-09-30,WH-IBD,PRD-0146,16,444800
2025-09-30,WH-ABJ,PRD-0146,24,667200
2025-09-30,WH-PHC,PRD-0146,13,361400
2025-09-30,WH-LAG1,PRD-0147,30,828000
2025-09-30,WH-LAG2,PRD-0147,55,1518000
2025-09-30,WH-IBD,PRD-0147,0,0
2025-09-30,WH-ABJ,PRD-0147,65,1794000
2025-09-30,WH-PHC,PRD-0147,35,966000
2025-09-30,WH-LAG1,PRD-0148,83,1975400
2025-09-30,WH-LAG2,PRD-0148,18,428400
2025-09-30,WH-IBD,PRD-0148,32,761600
2025-09-30,WH-ABJ,PRD-0148,54,1285200
2025-09-30,WH-PHC,PRD-0148,15,357000
2025-09-30,WH-LAG1,PRD-0149,47,1870600
2025-09-30,WH-LAG2,PRD-0149,0,0
2025-09-30,WH-IBD,PRD-0149,6,238800
2025-09-30,WH-ABJ,PRD-0149,28,1114400
2025-09-30,WH-PHC,PRD-0149,17,676600
2025-09-30,WH-LAG1,PRD-0150,55,2112000
2025-09-30,WH-LAG2,PRD-0150,16,614400
2025-09-30,WH-IBD,PRD-0150,39,1497600
2025-09-30,WH-ABJ,PRD-0150,87,3340800
2025-09-30,WH-PHC,PRD-0150,25,960000
2025-09-30,WH-LAG1,PRD-0151,710,24566000
2025-09-30,WH-LAG2,PRD-0151,302,10449200
2025-09-30,WH-IBD,PRD-0151,383,13251800
2025-09-30,WH-ABJ,PRD-0151,802,27749200
2025-09-30,WH-PHC,PRD-0151,719,24877400
2025-09-30,WH-LAG1,PRD-0152,0,0
2025-09-30,WH-LAG2,PRD-0152,15,324000
2025-09-30,WH-IBD,PRD-0152,48,1036800
2025-09-30,WH-ABJ,PRD-0152,74,1598400
2025-09-30,WH-PHC,PRD-0152,47,1015200
2025-09-30,WH-LAG1,PRD-0153,328,6166400
2025-09-30,WH-LAG2,PRD-0153,205,3854000
2025-09-30,WH-IBD,PRD-0153,39,733200
2025-09-30,WH-ABJ,PRD-0153,270,5076000
2025-09-30,WH-PHC,PRD-0153,85,1598000
2025-09-30,WH-LAG1,PRD-0154,95,3192000
2025-09-30,WH-LAG2,PRD-0154,41,1377600
2025-09-30,WH-IBD,PRD-0154,29,974400
2025-09-30,WH-ABJ,PRD-0154,11,369600
2025-09-30,WH-PHC,PRD-0154,37,1243200
2025-09-30,WH-LAG1,PRD-0155,52,2745600
2025-09-30,WH-LAG2,PRD-0155,63,3326400
2025-09-30,WH-IBD,PRD-0155,30,1584000
2025-09-30,WH-ABJ,PRD-0155,57,3009600
2025-09-30,WH-PHC,PRD-0155,23,1214400
2025-09-30,WH-LAG1,PRD-0156,218,9722800
2025-09-30,WH-LAG2,PRD-0156,75,3345000
2025-09-30,WH-IBD,PRD-0156,86,3835600
2025-09-30,WH-ABJ,PRD-0156,135,6021000
2025-09-30,WH-PHC,PRD-0156,97,4326200
2025-09-30,WH-LAG1,PRD-0157,88,1654400
2025-09-30,WH-LAG2,PRD-0157,24,451200
2025-09-30,WH-IBD,PRD-0157,29,545200
2025-09-30,WH-ABJ,PRD-0157,29,545200
2025-09-30,WH-PHC,PRD-0157,51,958800
2025-09-30,WH-LAG1,PRD-0158,22,580800
2025-09-30,WH-LAG2,PRD-0158,7,184800
2025-09-30,WH-IBD,PRD-0158,27,712800
2025-09-30,WH-ABJ,PRD-0158,33,871200
2025-09-30,WH-PHC,PRD-0158,32,844800
2025-09-30,WH-LAG1,PRD-0159,59,1168200
2025-09-30,WH-LAG2,PRD-0159,40,792000
2025-09-30,WH-IBD,PRD-0159,55,1089000
2025-09-30,WH-ABJ,PRD-0159,66,1306800
2025-09-30,WH-PHC,PRD-0159,49,970200
2025-09-30,WH-LAG1,PRD-0160,376,9625600
2025-09-30,WH-LAG2,PRD-0160,113,2892800
2025-09-30,WH-IBD,PRD-0160,153,3916800
2025-09-30,WH-ABJ,PRD-0160,58,1484800
2025-09-30,WH-PHC,PRD-0160,93,2380800
2025-09-30,WH-LAG1,PRD-0161,654,17788800
2025-09-30,WH-LAG2,PRD-0161,356,9683200
2025-09-30,WH-IBD,PRD-0161,220,5984000
2025-09-30,WH-ABJ,PRD-0161,287,7806400
2025-09-30,WH-PHC,PRD-0161,297,8078400
2025-09-30,WH-LAG1,PRD-0162,95,2261000
2025-09-30,WH-LAG2,PRD-0162,8,190400
2025-09-30,WH-IBD,PRD-0162,45,1071000
2025-09-30,WH-ABJ,PRD-0162,81,1927800
2025-09-30,WH-PHC,PRD-0162,19,452200
2025-09-30,WH-LAG1,PRD-0163,54,1166400
2025-09-30,WH-LAG2,PRD-0163,37,799200
2025-09-30,WH-IBD,PRD-0163,17,367200
2025-09-30,WH-ABJ,PRD-0163,46,993600
2025-09-30,WH-PHC,PRD-0163,66,1425600
2025-09-30,WH-LAG1,PRD-0164,23,386400
2025-09-30,WH-LAG2,PRD-0164,42,705600
2025-09-30,WH-IBD,PRD-0164,22,369600
2025-09-30,WH-ABJ,PRD-0164,15,252000
2025-09-30,WH-PHC,PRD-0164,2,33600
2025-09-30,WH-LAG1,PRD-0165,252,4888800
2025-09-30,WH-LAG2,PRD-0165,149,2890600
2025-09-30,WH-IBD,PRD-0165,155,3007000
2025-09-30,WH-ABJ,PRD-0165,155,3007000
2025-09-30,WH-PHC,PRD-0165,55,1067000
2025-09-30,WH-LAG1,PRD-0166,174,3793200
2025-09-30,WH-LAG2,PRD-0166,97,2114600
2025-09-30,WH-IBD,PRD-0166,65,1417000
2025-09-30,WH-ABJ,PRD-0166,235,5123000
2025-09-30,WH-PHC,PRD-0166,112,2441600
2025-09-30,WH-LAG1,PRD-0167,112,1209600
2025-09-30,WH-LAG2,PRD-0167,42,453600
2025-09-30,WH-IBD,PRD-0167,77,831600
2025-09-30,WH-ABJ,PRD-0167,59,637200
2025-09-30,WH-PHC,PRD-0167,25,270000
2025-09-30,WH-LAG1,PRD-0168,37,577200
2025-09-30,WH-LAG2,PRD-0168,20,312000
2025-09-30,WH-IBD,PRD-0168,16,249600
2025-09-30,WH-ABJ,PRD-0168,2,31200
2025-09-30,WH-PHC,PRD-0168,35,546000
2025-09-30,WH-LAG1,PRD-0169,110,1474000
2025-09-30,WH-LAG2,PRD-0169,51,683400
2025-09-30,WH-IBD,PRD-0169,16,214400
2025-09-30,WH-ABJ,PRD-0169,53,710200
2025-09-30,WH-PHC,PRD-0169,34,455600
2025-09-30,WH-LAG1,PRD-0170,57,809400
2025-09-30,WH-LAG2,PRD-0170,89,1263800
2025-09-30,WH-IBD,PRD-0170,39,553800
2025-09-30,WH-ABJ,PRD-0170,2,28400
2025-09-30,WH-PHC,PRD-0170,36,511200
2025-10-31,WH-LAG1,PRD-0001,77,323400
2025-10-31,WH-LAG2,PRD-0001,14,58800
2025-10-31,WH-IBD,PRD-0001,44,184800
2025-10-31,WH-ABJ,PRD-0001,18,75600
2025-10-31,WH-PHC,PRD-0001,23,96600
2025-10-31,WH-LAG1,PRD-0002,46,188600
2025-10-31,WH-LAG2,PRD-0002,32,131200
2025-10-31,WH-IBD,PRD-0002,5,20500
2025-10-31,WH-ABJ,PRD-0002,21,86100
2025-10-31,WH-PHC,PRD-0002,0,0
2025-10-31,WH-LAG1,PRD-0003,21,86100
2025-10-31,WH-LAG2,PRD-0003,12,49200
2025-10-31,WH-IBD,PRD-0003,7,28700
2025-10-31,WH-ABJ,PRD-0003,21,86100
2025-10-31,WH-PHC,PRD-0003,22,90200
2025-10-31,WH-LAG1,PRD-0004,208,811200
2025-10-31,WH-LAG2,PRD-0004,156,608400
2025-10-31,WH-IBD,PRD-0004,11,42900
2025-10-31,WH-ABJ,PRD-0004,189,737100
2025-10-31,WH-PHC,PRD-0004,93,362700
2025-10-31,WH-LAG1,PRD-0005,135,351000
2025-10-31,WH-LAG2,PRD-0005,32,83200
2025-10-31,WH-IBD,PRD-0005,49,127400
2025-10-31,WH-ABJ,PRD-0005,7,18200
2025-10-31,WH-PHC,PRD-0005,21,54600
2025-10-31,WH-LAG1,PRD-0006,12,30000
2025-10-31,WH-LAG2,PRD-0006,40,100000
2025-10-31,WH-IBD,PRD-0006,8,20000
2025-10-31,WH-ABJ,PRD-0006,25,62500
2025-10-31,WH-PHC,PRD-0006,9,22500
2025-10-31,WH-LAG1,PRD-0007,65,897000
2025-10-31,WH-LAG2,PRD-0007,28,386400
2025-10-31,WH-IBD,PRD-0007,32,441600
2025-10-31,WH-ABJ,PRD-0007,114,1573200
2025-10-31,WH-PHC,PRD-0007,86,1186800
2025-10-31,WH-LAG1,PRD-0008,51,688500
2025-10-31,WH-LAG2,PRD-0008,50,675000
2025-10-31,WH-IBD,PRD-0008,48,648000
2025-10-31,WH-ABJ,PRD-0008,57,769500
2025-10-31,WH-PHC,PRD-0008,21,283500
2025-10-31,WH-LAG1,PRD-0009,52,738400
2025-10-31,WH-LAG2,PRD-0009,38,539600
2025-10-31,WH-IBD,PRD-0009,30,426000
2025-10-31,WH-ABJ,PRD-0009,30,426000
2025-10-31,WH-PHC,PRD-0009,18,255600
2025-10-31,WH-LAG1,PRD-0010,28,369600
2025-10-31,WH-LAG2,PRD-0010,13,171600
2025-10-31,WH-IBD,PRD-0010,23,303600
2025-10-31,WH-ABJ,PRD-0010,11,145200
2025-10-31,WH-PHC,PRD-0010,14,184800
2025-10-31,WH-LAG1,PRD-0011,57,792300
2025-10-31,WH-LAG2,PRD-0011,63,875700
2025-10-31,WH-IBD,PRD-0011,27,375300
2025-10-31,WH-ABJ,PRD-0011,46,639400
2025-10-31,WH-PHC,PRD-0011,104,1445600
2025-10-31,WH-LAG1,PRD-0012,75,1080000
2025-10-31,WH-LAG2,PRD-0012,32,460800
2025-10-31,WH-IBD,PRD-0012,0,0
2025-10-31,WH-ABJ,PRD-0012,33,475200
2025-10-31,WH-PHC,PRD-0012,36,518400
2025-10-31,WH-LAG1,PRD-0013,43,421400
2025-10-31,WH-LAG2,PRD-0013,30,294000
2025-10-31,WH-IBD,PRD-0013,18,176400
2025-10-31,WH-ABJ,PRD-0013,17,166600
2025-10-31,WH-PHC,PRD-0013,14,137200
2025-10-31,WH-LAG1,PRD-0014,8,89600
2025-10-31,WH-LAG2,PRD-0014,0,0
2025-10-31,WH-IBD,PRD-0014,6,67200
2025-10-31,WH-ABJ,PRD-0014,5,56000
2025-10-31,WH-PHC,PRD-0014,8,89600
2025-10-31,WH-LAG1,PRD-0015,81,558900
2025-10-31,WH-LAG2,PRD-0015,29,200100
2025-10-31,WH-IBD,PRD-0015,32,220800
2025-10-31,WH-ABJ,PRD-0015,64,441600
2025-10-31,WH-PHC,PRD-0015,52,358800
2025-10-31,WH-LAG1,PRD-0016,43,1483500
2025-10-31,WH-LAG2,PRD-0016,68,2346000
2025-10-31,WH-IBD,PRD-0016,63,2173500
2025-10-31,WH-ABJ,PRD-0016,83,2863500
2025-10-31,WH-PHC,PRD-0016,63,2173500
2025-10-31,WH-LAG1,PRD-0017,38,1208400
2025-10-31,WH-LAG2,PRD-0017,35,1113000
2025-10-31,WH-IBD,PRD-0017,21,667800
2025-10-31,WH-ABJ,PRD-0017,72,2289600
2025-10-31,WH-PHC,PRD-0017,12,381600
2025-10-31,WH-LAG1,PRD-0018,93,4482600
2025-10-31,WH-LAG2,PRD-0018,56,2699200
2025-10-31,WH-IBD,PRD-0018,160,7712000
2025-10-31,WH-ABJ,PRD-0018,133,6410600
2025-10-31,WH-PHC,PRD-0018,105,5061000
2025-10-31,WH-LAG1,PRD-0019,41,1082400
2025-10-31,WH-LAG2,PRD-0019,54,1425600
2025-10-31,WH-IBD,PRD-0019,1,26400
2025-10-31,WH-ABJ,PRD-0019,41,1082400
2025-10-31,WH-PHC,PRD-0019,80,2112000
2025-10-31,WH-LAG1,PRD-0020,19,452200
2025-10-31,WH-LAG2,PRD-0020,20,476000
2025-10-31,WH-IBD,PRD-0020,105,2499000
2025-10-31,WH-ABJ,PRD-0020,124,2951200
2025-10-31,WH-PHC,PRD-0020,0,0
2025-10-31,WH-LAG1,PRD-0021,77,1139600
2025-10-31,WH-LAG2,PRD-0021,55,814000
2025-10-31,WH-IBD,PRD-0021,39,577200
2025-10-31,WH-ABJ,PRD-0021,12,177600
2025-10-31,WH-PHC,PRD-0021,64,947200
2025-10-31,WH-LAG1,PRD-0022,23,220800
2025-10-31,WH-LAG2,PRD-0022,16,153600
2025-10-31,WH-IBD,PRD-0022,8,76800
2025-10-31,WH-ABJ,PRD-0022,28,268800
2025-10-31,WH-PHC,PRD-0022,27,259200
2025-10-31,WH-LAG1,PRD-0023,156,2090400
2025-10-31,WH-LAG2,PRD-0023,18,241200
2025-10-31,WH-IBD,PRD-0023,66,884400
2025-10-31,WH-ABJ,PRD-0023,138,1849200
2025-10-31,WH-PHC,PRD-0023,113,1514200
2025-10-31,WH-LAG1,PRD-0024,30,234000
2025-10-31,WH-LAG2,PRD-0024,9,70200
2025-10-31,WH-IBD,PRD-0024,18,140400
2025-10-31,WH-ABJ,PRD-0024,25,195000
2025-10-31,WH-PHC,PRD-0024,17,132600
2025-10-31,WH-LAG1,PRD-0025,47,202100
2025-10-31,WH-LAG2,PRD-0025,16,68800
2025-10-31,WH-IBD,PRD-0025,29,124700
2025-10-31,WH-ABJ,PRD-0025,46,197800
2025-10-31,WH-PHC,PRD-0025,22,94600
2025-10-31,WH-LAG1,PRD-0026,111,399600
2025-10-31,WH-LAG2,PRD-0026,60,216000
2025-10-31,WH-IBD,PRD-0026,35,126000
2025-10-31,WH-ABJ,PRD-0026,43,154800
2025-10-31,WH-PHC,PRD-0026,59,212400
2025-10-31,WH-LAG1,PRD-0027,24,91200
2025-10-31,WH-LAG2,PRD-0027,2,7600
2025-10-31,WH-IBD,PRD-0027,19,72200
2025-10-31,WH-ABJ,PRD-0027,21,79800
2025-10-31,WH-PHC,PRD-0027,23,87400
2025-10-31,WH-LAG1,PRD-0028,136,544000
2025-10-31,WH-LAG2,PRD-0028,12,48000
2025-10-31,WH-IBD,PRD-0028,32,128000
2025-10-31,WH-ABJ,PRD-0028,39,156000
2025-10-31,WH-PHC,PRD-0028,34,136000
2025-10-31,WH-LAG1,PRD-0029,29,258100
2025-10-31,WH-LAG2,PRD-0029,35,311500
2025-10-31,WH-IBD,PRD-0029,9,80100
2025-10-31,WH-ABJ,PRD-0029,39,347100
2025-10-31,WH-PHC,PRD-0029,30,267000
2025-10-31,WH-LAG1,PRD-0030,21,451500
2025-10-31,WH-LAG2,PRD-0030,26,559000
2025-10-31,WH-IBD,PRD-0030,16,344000
2025-10-31,WH-ABJ,PRD-0030,0,0
2025-10-31,WH-PHC,PRD-0030,6,129000
2025-10-31,WH-LAG1,PRD-0031,259,7821800
2025-10-31,WH-LAG2,PRD-0031,41,1238200
2025-10-31,WH-IBD,PRD-0031,59,1781800
2025-10-31,WH-ABJ,PRD-0031,40,1208000
2025-10-31,WH-PHC,PRD-0031,101,3050200
2025-10-31,WH-LAG1,PRD-0032,21,352800
2025-10-31,WH-LAG2,PRD-0032,28,470400
2025-10-31,WH-IBD,PRD-0032,10,168000
2025-10-31,WH-ABJ,PRD-0032,12,201600
2025-10-31,WH-PHC,PRD-0032,12,201600
2025-10-31,WH-LAG1,PRD-0033,28,263200
2025-10-31,WH-LAG2,PRD-0033,24,225600
2025-10-31,WH-IBD,PRD-0033,18,169200
2025-10-31,WH-ABJ,PRD-0033,69,648600
2025-10-31,WH-PHC,PRD-0033,74,695600
2025-10-31,WH-LAG1,PRD-0034,31,399900
2025-10-31,WH-LAG2,PRD-0034,18,232200
2025-10-31,WH-IBD,PRD-0034,3,38700
2025-10-31,WH-ABJ,PRD-0034,15,193500
2025-10-31,WH-PHC,PRD-0034,13,167700
2025-10-31,WH-LAG1,PRD-0035,70,826000
2025-10-31,WH-LAG2,PRD-0035,76,896800
2025-10-31,WH-IBD,PRD-0035,63,743400
2025-10-31,WH-ABJ,PRD-0035,17,200600
2025-10-31,WH-PHC,PRD-0035,70,826000
2025-10-31,WH-LAG1,PRD-0036,51,795600
2025-10-31,WH-LAG2,PRD-0036,51,795600
2025-10-31,WH-IBD,PRD-0036,30,468000
2025-10-31,WH-ABJ,PRD-0036,27,421200
2025-10-31,WH-PHC,PRD-0036,16,249600
2025-10-31,WH-LAG1,PRD-0037,0,0
2025-10-31,WH-LAG2,PRD-0037,65,1287000
2025-10-31,WH-IBD,PRD-0037,65,1287000
2025-10-31,WH-ABJ,PRD-0037,66,1306800
2025-10-31,WH-PHC,PRD-0037,61,1207800
2025-10-31,WH-LAG1,PRD-0038,14,166600
2025-10-31,WH-LAG2,PRD-0038,4,47600
2025-10-31,WH-IBD,PRD-0038,6,71400
2025-10-31,WH-ABJ,PRD-0038,27,321300
2025-10-31,WH-PHC,PRD-0038,15,178500
2025-10-31,WH-LAG1,PRD-0039,365,4526000
2025-10-31,WH-LAG2,PRD-0039,120,1488000
2025-10-31,WH-IBD,PRD-0039,70,868000
2025-10-31,WH-ABJ,PRD-0039,173,2145200
2025-10-31,WH-PHC,PRD-0039,194,2405600
2025-10-31,WH-LAG1,PRD-0040,14,156800
2025-10-31,WH-LAG2,PRD-0040,38,425600
2025-10-31,WH-IBD,PRD-0040,32,358400
2025-10-31,WH-ABJ,PRD-0040,42,470400
2025-10-31,WH-PHC,PRD-0040,21,235200
2025-10-31,WH-LAG1,PRD-0041,70,364000
2025-10-31,WH-LAG2,PRD-0041,74,384800
2025-10-31,WH-IBD,PRD-0041,43,223600
2025-10-31,WH-ABJ,PRD-0041,38,197600
2025-10-31,WH-PHC,PRD-0041,27,140400
2025-10-31,WH-LAG1,PRD-0042,2,43800
2025-10-31,WH-LAG2,PRD-0042,17,372300
2025-10-31,WH-IBD,PRD-0042,15,328500
2025-10-31,WH-ABJ,PRD-0042,22,481800
