CountDate,WarehouseID,ProductID,SystemQty,CountedQty,Variance
2025-06-30,WH-ABJ,PRD-0033,67,67,0
2025-06-30,WH-PHC,PRD-0033,79,79,0
2025-06-30,WH-LAG1,PRD-0034,30,30,0
2025-06-30,WH-LAG2,PRD-0034,25,25,0
2025-06-30,WH-IBD,PRD-0034,21,21,0
2025-06-30,WH-ABJ,PRD-0034,37,37,0
2025-06-30,WH-PHC,PRD-0034,13,13,0
2025-06-30,WH-LAG1,PRD-0035,84,84,0
2025-06-30,WH-LAG2,PRD-0035,63,63,0
2025-06-30,WH-IBD,PRD-0035,76,76,0
2025-06-30,WH-ABJ,PRD-0035,34,33,-1
2025-06-30,WH-PHC,PRD-0035,40,40,0
2025-06-30,WH-LAG1,PRD-0036,65,65,0
2025-06-30,WH-LAG2,PRD-0036,19,19,0
2025-06-30,WH-IBD,PRD-0036,31,31,0
2025-06-30,WH-ABJ,PRD-0036,50,50,0
2025-06-30,WH-PHC,PRD-0036,16,16,0
2025-06-30,WH-LAG1,PRD-0037,221,221,0
2025-06-30,WH-LAG2,PRD-0037,115,115,0
2025-06-30,WH-IBD,PRD-0037,61,61,0
2025-06-30,WH-ABJ,PRD-0037,89,89,0
2025-06-30,WH-PHC,PRD-0037,50,52,2
2025-06-30,WH-LAG1,PRD-0038,39,39,0
2025-06-30,WH-LAG2,PRD-0038,8,8,0
2025-06-30,WH-IBD,PRD-0038,29,29,0
2025-06-30,WH-ABJ,PRD-0038,27,27,0
2025-06-30,WH-PHC,PRD-0038,20,20,0
2025-06-30,WH-LAG1,PRD-0039,349,349,0
2025-06-30,WH-LAG2,PRD-0039,107,108,1
2025-06-30,WH-IBD,PRD-0039,124,120,-4
2025-06-30,WH-ABJ,PRD-0039,61,61,0
2025-06-30,WH-PHC,PRD-0039,123,123,0
2025-06-30,WH-LAG1,PRD-0040,129,129,0
2025-06-30,WH-LAG2,PRD-0040,67,67,0
2025-06-30,WH-IBD,PRD-0040,40,40,0
2025-06-30,WH-ABJ,PRD-0040,25,25,0
2025-06-30,WH-PHC,PRD-0040,58,58,0
2025-06-30,WH-LAG1,PRD-0041,7,7,0
2025-06-30,WH-LAG2,PRD-0041,45,47,2
2025-06-30,WH-IBD,PRD-0041,0,0,0
2025-06-30,WH-ABJ,PRD-0041,22,22,0
2025-06-30,WH-PHC,PRD-0041,57,57,0
2025-06-30,WH-LAG1,PRD-0042,26,26,0
2025-06-30,WH-LAG2,PRD-0042,22,22,0
2025-06-30,WH-IBD,PRD-0042,17,17,0
2025-06-30,WH-ABJ,PRD-0042,13,13,0
2025-06-30,WH-PHC,PRD-0042,10,10,0
2025-06-30,WH-LAG1,PRD-0043,28,28,0
2025-06-30,WH-LAG2,PRD-0043,42,42,0
2025-06-30,WH-IBD,PRD-0043,52,52,0
2025-06-30,WH-ABJ,PRD-0043,62,62,0
2025-06-30,WH-PHC,PRD-0043,49,49,0
2025-06-30,WH-LAG1,PRD-0044,0,0,0
2025-06-30,WH-LAG2,PRD-0044,10,10,0
2025-06-30,WH-IBD,PRD-0044,8,8,0
2025-06-30,WH-ABJ,PRD-0044,5,5,0
2025-06-30,WH-PHC,PRD-0044,8,8,0
2025-06-30,WH-LAG1,PRD-0045,30,30,0
2025-06-30,WH-LAG2,PRD-0045,44,43,-1
2025-06-30,WH-IBD,PRD-0045,61,61,0
2025-06-30,WH-ABJ,PRD-0045,58,58,0
2025-06-30,WH-PHC,PRD-0045,75,75,0
2025-06-30,WH-LAG1,PRD-0046,53,53,0
2025-06-30,WH-LAG2,PRD-0046,11,11,0
2025-06-30,WH-IBD,PRD-0046,58,57,-1
2025-06-30,WH-ABJ,PRD-0046,63,63,0
2025-06-30,WH-PHC,PRD-0046,65,62,-3
2025-06-30,WH-LAG1,PRD-0047,31,31,0
2025-06-30,WH-LAG2,PRD-0047,46,46,0
2025-06-30,WH-IBD,PRD-0047,65,65,0
2025-06-30,WH-ABJ,PRD-0047,45,45,0
2025-06-30,WH-PHC,PRD-0047,69,69,0
2025-06-30,WH-LAG1,PRD-0048,0,0,0
2025-06-30,WH-LAG2,PRD-0048,22,22,0
2025-06-30,WH-IBD,PRD-0048,47,47,0
2025-06-30,WH-ABJ,PRD-0048,33,34,1
2025-06-30,WH-PHC,PRD-0048,53,51,-2
2025-06-30,WH-LAG1,PRD-0049,96,96,0
2025-06-30,WH-LAG2,PRD-0049,64,64,0
2025-06-30,WH-IBD,PRD-0049,49,48,-1
2025-06-30,WH-ABJ,PRD-0049,54,54,0
2025-06-30,WH-PHC,PRD-0049,44,44,0
2025-06-30,WH-LAG1,PRD-0050,99,99,0
2025-06-30,WH-LAG2,PRD-0050,11,11,0
2025-06-30,WH-IBD,PRD-0050,36,36,0
2025-06-30,WH-ABJ,PRD-0050,32,32,0
2025-06-30,WH-PHC,PRD-0050,17,17,0
2025-06-30,WH-LAG1,PRD-0051,211,211,0
2025-06-30,WH-LAG2,PRD-0051,133,133,0
2025-06-30,WH-IBD,PRD-0051,148,148,0
2025-06-30,WH-ABJ,PRD-0051,67,67,0
2025-06-30,WH-PHC,PRD-0051,143,143,0
2025-06-30,WH-LAG1,PRD-0052,2,2,0
2025-06-30,WH-LAG2,PRD-0052,13,12,-1
2025-06-30,WH-IBD,PRD-0052,9,8,-1
2025-06-30,WH-ABJ,PRD-0052,15,15,0
2025-06-30,WH-PHC,PRD-0052,6,5,-1
2025-06-30,WH-LAG1,PRD-0053,36,36,0
2025-06-30,WH-LAG2,PRD-0053,29,29,0
2025-06-30,WH-IBD,PRD-0053,13,12,-1
2025-06-30,WH-ABJ,PRD-0053,22,22,0
2025-06-30,WH-PHC,PRD-0053,7,7,0
2025-06-30,WH-LAG1,PRD-0054,20,20,0
2025-06-30,WH-LAG2,PRD-0054,13,13,0
2025-06-30,WH-IBD,PRD-0054,35,35,0
2025-06-30,WH-ABJ,PRD-0054,42,42,0
2025-06-30,WH-PHC,PRD-0054,25,25,0
2025-06-30,WH-LAG1,PRD-0055,65,62,-3
2025-06-30,WH-LAG2,PRD-0055,41,42,1
2025-06-30,WH-IBD,PRD-0055,52,52,0
2025-06-30,WH-ABJ,PRD-0055,45,45,0
2025-06-30,WH-PHC,PRD-0055,36,36,0
2025-06-30,WH-LAG1,PRD-0056,16,16,0
2025-06-30,WH-LAG2,PRD-0056,56,57,1
2025-06-30,WH-IBD,PRD-0056,12,12,0
2025-06-30,WH-ABJ,PRD-0056,45,45,0
2025-06-30,WH-PHC,PRD-0056,21,21,0
2025-06-30,WH-LAG1,PRD-0057,302,306,4
2025-06-30,WH-LAG2,PRD-0057,95,94,-1
2025-06-30,WH-IBD,PRD-0057,125,125,0
2025-06-30,WH-ABJ,PRD-0057,49,49,0
2025-06-30,WH-PHC,PRD-0057,191,191,0
2025-06-30,WH-LAG1,PRD-0058,25,25,0
2025-06-30,WH-LAG2,PRD-0058,24,24,0
2025-06-30,WH-IBD,PRD-0058,33,33,0
2025-06-30,WH-ABJ,PRD-0058,75,74,-1
2025-06-30,WH-PHC,PRD-0058,24,24,0
2025-06-30,WH-LAG1,PRD-0059,85,85,0
2025-06-30,WH-LAG2,PRD-0059,45,45,0
2025-06-30,WH-IBD,PRD-0059,33,33,0
2025-06-30,WH-ABJ,PRD-0059,14,14,0
2025-06-30,WH-PHC,PRD-0059,58,58,0
2025-06-30,WH-LAG1,PRD-0060,111,111,0
2025-06-30,WH-LAG2,PRD-0060,28,28,0
2025-06-30,WH-IBD,PRD-0060,125,125,0
2025-06-30,WH-ABJ,PRD-0060,87,89,2
2025-06-30,WH-PHC,PRD-0060,109,109,0
2025-06-30,WH-LAG1,PRD-0061,277,268,-9
2025-06-30,WH-LAG2,PRD-0061,153,153,0
2025-06-30,WH-IBD,PRD-0061,96,96,0
2025-06-30,WH-ABJ,PRD-0061,77,77,0
2025-06-30,WH-PHC,PRD-0061,119,119,0
2025-06-30,WH-LAG1,PRD-0062,97,97,0
2025-06-30,WH-LAG2,PRD-0062,125,125,0
2025-06-30,WH-IBD,PRD-0062,86,86,0
2025-06-30,WH-ABJ,PRD-0062,99,99,0
2025-06-30,WH-PHC,PRD-0062,128,128,0
2025-06-30,WH-LAG1,PRD-0063,79,79,0
2025-06-30,WH-LAG2,PRD-0063,25,25,0
2025-06-30,WH-IBD,PRD-0063,80,80,0
2025-06-30,WH-ABJ,PRD-0063,16,15,-1
2025-06-30,WH-PHC,PRD-0063,78,78,0
2025-06-30,WH-LAG1,PRD-0064,58,60,2
2025-06-30,WH-LAG2,PRD-0064,17,17,0
2025-06-30,WH-IBD,PRD-0064,71,71,0
2025-06-30,WH-ABJ,PRD-0064,170,170,0
2025-06-30,WH-PHC,PRD-0064,6,6,0
2025-06-30,WH-LAG1,PRD-0065,45,45,0
2025-06-30,WH-LAG2,PRD-0065,69,69,0
2025-06-30,WH-IBD,PRD-0065,37,37,0
2025-06-30,WH-ABJ,PRD-0065,87,87,0
2025-06-30,WH-PHC,PRD-0065,62,62,0
2025-06-30,WH-LAG1,PRD-0066,11,11,0
2025-06-30,WH-LAG2,PRD-0066,3,3,0
2025-06-30,WH-IBD,PRD-0066,10,10,0
2025-06-30,WH-ABJ,PRD-0066,5,5,0
2025-06-30,WH-PHC,PRD-0066,9,9,0
2025-06-30,WH-LAG1,PRD-0067,171,174,3
2025-06-30,WH-LAG2,PRD-0067,46,46,0
2025-06-30,WH-IBD,PRD-0067,63,63,0
2025-06-30,WH-ABJ,PRD-0067,109,109,0
2025-06-30,WH-PHC,PRD-0067,65,68,3
2025-06-30,WH-LAG1,PRD-0068,157,157,0
2025-06-30,WH-LAG2,PRD-0068,84,84,0
2025-06-30,WH-IBD,PRD-0068,107,107,0
2025-06-30,WH-ABJ,PRD-0068,170,170,0
2025-06-30,WH-PHC,PRD-0068,90,90,0
2025-06-30,WH-LAG1,PRD-0069,38,38,0
2025-06-30,WH-LAG2,PRD-0069,1,1,0
2025-06-30,WH-IBD,PRD-0069,19,19,0
2025-06-30,WH-ABJ,PRD-0069,23,23,0
2025-06-30,WH-PHC,PRD-0069,23,23,0
2025-06-30,WH-LAG1,PRD-0070,91,91,0
2025-06-30,WH-LAG2,PRD-0070,44,44,0
2025-06-30,WH-IBD,PRD-0070,28,27,-1
2025-06-30,WH-ABJ,PRD-0070,45,45,0
2025-06-30,WH-PHC,PRD-0070,14,14,0
2025-06-30,WH-LAG1,PRD-0071,18,18,0
2025-06-30,WH-LAG2,PRD-0071,24,24,0
2025-06-30,WH-IBD,PRD-0071,10,10,0
2025-06-30,WH-ABJ,PRD-0071,14,14,0
2025-06-30,WH-PHC,PRD-0071,18,18,0
2025-06-30,WH-LAG1,PRD-0072,22,22,0
2025-06-30,WH-LAG2,PRD-0072,44,44,0
2025-06-30,WH-IBD,PRD-0072,52,52,0
2025-06-30,WH-ABJ,PRD-0072,16,17,1
2025-06-30,WH-PHC,PRD-0072,40,39,-1
2025-06-30,WH-LAG1,PRD-0073,20,20,0
2025-06-30,WH-LAG2,PRD-0073,17,17,0
2025-06-30,WH-IBD,PRD-0073,20,20,0
2025-06-30,WH-ABJ,PRD-0073,14,14,0
2025-06-30,WH-PHC,PRD-0073,6,6,0
2025-06-30,WH-LAG1,PRD-0074,129,124,-5
2025-06-30,WH-LAG2,PRD-0074,25,25,0
2025-06-30,WH-IBD,PRD-0074,26,26,0
2025-06-30,WH-ABJ,PRD-0074,106,106,0
2025-06-30,WH-PHC,PRD-0074,33,33,0
2025-06-30,WH-LAG1,PRD-0075,48,48,0
2025-06-30,WH-LAG2,PRD-0075,24,24,0
2025-06-30,WH-IBD,PRD-0075,9,9,0
2025-06-30,WH-ABJ,PRD-0075,28,28,0
2025-06-30,WH-PHC,PRD-0075,20,20,0
2025-06-30,WH-LAG1,PRD-0076,150,150,0
2025-06-30,WH-LAG2,PRD-0076,23,23,0
2025-06-30,WH-IBD,PRD-0076,55,55,0
2025-06-30,WH-ABJ,PRD-0076,67,67,0
2025-06-30,WH-PHC,PRD-0076,17,17,0
2025-06-30,WH-LAG1,PRD-0077,254,254,0
2025-06-30,WH-LAG2,PRD-0077,90,90,0
2025-06-30,WH-IBD,PRD-0077,135,135,0
2025-06-30,WH-ABJ,PRD-0077,131,131,0
2025-06-30,WH-PHC,PRD-0077,129,129,0
2025-06-30,WH-LAG1,PRD-0078,177,177,0
2025-06-30,WH-LAG2,PRD-0078,36,36,0
2025-06-30,WH-IBD,PRD-0078,72,72,0
2025-06-30,WH-ABJ,PRD-0078,145,145,0
2025-06-30,WH-PHC,PRD-0078,33,34,1
2025-06-30,WH-LAG1,PRD-0079,111,111,0
2025-06-30,WH-LAG2,PRD-0079,46,45,-1
2025-06-30,WH-IBD,PRD-0079,32,33,1
2025-06-30,WH-ABJ,PRD-0079,74,74,0
2025-06-30,WH-PHC,PRD-0079,81,81,0
2025-06-30,WH-LAG1,PRD-0080,101,103,2
2025-06-30,WH-LAG2,PRD-0080,51,51,0
2025-06-30,WH-IBD,PRD-0080,95,95,0
2025-06-30,WH-ABJ,PRD-0080,10,10,0
2025-06-30,WH-PHC,PRD-0080,77,77,0
2025-06-30,WH-LAG1,PRD-0081,76,76,0
2025-06-30,WH-LAG2,PRD-0081,42,42,0
2025-06-30,WH-IBD,PRD-0081,80,80,0
2025-06-30,WH-ABJ,PRD-0081,75,75,0
2025-06-30,WH-PHC,PRD-0081,83,83,0
2025-06-30,WH-LAG1,PRD-0082,174,174,0
2025-06-30,WH-LAG2,PRD-0082,48,49,1
2025-06-30,WH-IBD,PRD-0082,42,42,0
2025-06-30,WH-ABJ,PRD-0082,87,87,0
2025-06-30,WH-PHC,PRD-0082,103,103,0
2025-06-30,WH-LAG1,PRD-0083,312,312,0
2025-06-30,WH-LAG2,PRD-0083,154,154,0
2025-06-30,WH-IBD,PRD-0083,127,127,0
2025-06-30,WH-ABJ,PRD-0083,76,76,0
2025-06-30,WH-PHC,PRD-0083,172,172,0
2025-06-30,WH-LAG1,PRD-0084,110,110,0
2025-06-30,WH-LAG2,PRD-0084,151,151,0
2025-06-30,WH-IBD,PRD-0084,61,61,0
2025-06-30,WH-ABJ,PRD-0084,121,121,0
2025-06-30,WH-PHC,PRD-0084,55,55,0
2025-06-30,WH-LAG1,PRD-0085,43,43,0
2025-06-30,WH-LAG2,PRD-0085,39,39,0
2025-06-30,WH-IBD,PRD-0085,8,8,0
2025-06-30,WH-ABJ,PRD-0085,124,124,0
2025-06-30,WH-PHC,PRD-0085,53,53,0
2025-06-30,WH-LAG1,PRD-0086,462,462,0
2025-06-30,WH-LAG2,PRD-0086,179,179,0
2025-06-30,WH-IBD,PRD-0086,176,176,0
2025-06-30,WH-ABJ,PRD-0086,143,143,0
2025-06-30,WH-PHC,PRD-0086,105,105,0
2025-06-30,WH-LAG1,PRD-0087,21,21,0
2025-06-30,WH-LAG2,PRD-0087,26,26,0
2025-06-30,WH-IBD,PRD-0087,23,23,0
2025-06-30,WH-ABJ,PRD-0087,5,5,0
2025-06-30,WH-PHC,PRD-0087,8,8,0
2025-06-30,WH-LAG1,PRD-0088,10,10,0
2025-06-30,WH-LAG2,PRD-0088,22,23,1
2025-06-30,WH-IBD,PRD-0088,9,9,0
2025-06-30,WH-ABJ,PRD-0088,34,35,1
2025-06-30,WH-PHC,PRD-0088,45,45,0
2025-06-30,WH-LAG1,PRD-0089,11,11,0
2025-06-30,WH-LAG2,PRD-0089,22,22,0
2025-06-30,WH-IBD,PRD-0089,45,45,0
2025-06-30,WH-ABJ,PRD-0089,31,30,-1
2025-06-30,WH-PHC,PRD-0089,23,23,0
2025-06-30,WH-LAG1,PRD-0090,1974,1974,0
2025-06-30,WH-LAG2,PRD-0090,208,208,0
2025-06-30,WH-IBD,PRD-0090,520,520,0
2025-06-30,WH-ABJ,PRD-0090,1519,1519,0
2025-06-30,WH-PHC,PRD-0090,368,374,6
2025-06-30,WH-LAG1,PRD-0091,4,4,0
2025-06-30,WH-LAG2,PRD-0091,19,19,0
2025-06-30,WH-IBD,PRD-0091,72,72,0
2025-06-30,WH-ABJ,PRD-0091,90,90,0
2025-06-30,WH-PHC,PRD-0091,124,124,0
2025-06-30,WH-LAG1,PRD-0092,60,60,0
2025-06-30,WH-LAG2,PRD-0092,30,30,0
2025-06-30,WH-IBD,PRD-0092,37,37,0
2025-06-30,WH-ABJ,PRD-0092,41,41,0
2025-06-30,WH-PHC,PRD-0092,21,21,0
2025-06-30,WH-LAG1,PRD-0093,216,216,0
2025-06-30,WH-LAG2,PRD-0093,92,92,0
2025-06-30,WH-IBD,PRD-0093,62,62,0
2025-06-30,WH-ABJ,PRD-0093,174,174,0
2025-06-30,WH-PHC,PRD-0093,135,135,0
2025-06-30,WH-LAG1,PRD-0094,27,27,0
2025-06-30,WH-LAG2,PRD-0094,25,25,0
2025-06-30,WH-IBD,PRD-0094,14,14,0
2025-06-30,WH-ABJ,PRD-0094,3,2,-1
2025-06-30,WH-PHC,PRD-0094,20,20,0
2025-06-30,WH-LAG1,PRD-0095,25,26,1
2025-06-30,WH-LAG2,PRD-0095,14,14,0
2025-06-30,WH-IBD,PRD-0095,22,22,0
2025-06-30,WH-ABJ,PRD-0095,35,35,0
2025-06-30,WH-PHC,PRD-0095,20,20,0
2025-06-30,WH-LAG1,PRD-0096,27,28,1
2025-06-30,WH-LAG2,PRD-0096,16,17,1
2025-06-30,WH-IBD,PRD-0096,14,14,0
2025-06-30,WH-ABJ,PRD-0096,12,12,0
2025-06-30,WH-PHC,PRD-0096,9,9,0
2025-06-30,WH-LAG1,PRD-0097,43,43,0
2025-06-30,WH-LAG2,PRD-0097,10,10,0
2025-06-30,WH-IBD,PRD-0097,26,26,0
2025-06-30,WH-ABJ,PRD-0097,4,4,0
2025-06-30,WH-PHC,PRD-0097,30,30,0
2025-06-30,WH-LAG1,PRD-0098,435,435,0
2025-06-30,WH-LAG2,PRD-0098,144,138,-6
2025-06-30,WH-IBD,PRD-0098,108,107,-1
2025-06-30,WH-ABJ,PRD-0098,89,89,0
2025-06-30,WH-PHC,PRD-0098,67,69,2
2025-06-30,WH-LAG1,PRD-0099,9,8,-1
2025-06-30,WH-LAG2,PRD-0099,16,16,0
2025-06-30,WH-IBD,PRD-0099,6,6,0
2025-06-30,WH-ABJ,PRD-0099,39,40,1
2025-06-30,WH-PHC,PRD-0099,30,30,0
2025-06-30,WH-LAG1,PRD-0100,153,153,0
2025-06-30,WH-LAG2,PRD-0100,74,75,1
2025-06-30,WH-IBD,PRD-0100,211,211,0
2025-06-30,WH-ABJ,PRD-0100,398,398,0
2025-06-30,WH-PHC,PRD-0100,140,140,0
2025-06-30,WH-LAG1,PRD-0101,17,17,0
2025-06-30,WH-LAG2,PRD-0101,8,8,0
2025-06-30,WH-IBD,PRD-0101,23,24,1
2025-06-30,WH-ABJ,PRD-0101,32,31,-1
2025-06-30,WH-PHC,PRD-0101,11,11,0
2025-06-30,WH-LAG1,PRD-0102,115,115,0
2025-06-30,WH-LAG2,PRD-0102,32,32,0
2025-06-30,WH-IBD,PRD-0102,57,57,0
2025-06-30,WH-ABJ,PRD-0102,88,88,0
2025-06-30,WH-PHC,PRD-0102,76,76,0
2025-06-30,WH-LAG1,PRD-0103,197,197,0
2025-06-30,WH-LAG2,PRD-0103,48,48,0
2025-06-30,WH-IBD,PRD-0103,51,51,0
2025-06-30,WH-ABJ,PRD-0103,51,51,0
2025-06-30,WH-PHC,PRD-0103,18,18,0
2025-06-30,WH-LAG1,PRD-0104,18,18,0
2025-06-30,WH-LAG2,PRD-0104,19,19,0
2025-06-30,WH-IBD,PRD-0104,8,8,0
2025-06-30,WH-ABJ,PRD-0104,45,45,0
2025-06-30,WH-PHC,PRD-0104,27,27,0
2025-06-30,WH-LAG1,PRD-0105,54,54,0
2025-06-30,WH-LAG2,PRD-0105,39,39,0
2025-06-30,WH-IBD,PRD-0105,12,12,0
2025-06-30,WH-ABJ,PRD-0105,40,40,0
2025-06-30,WH-PHC,PRD-0105,37,37,0
2025-06-30,WH-LAG1,PRD-0106,51,51,0
2025-06-30,WH-LAG2,PRD-0106,6,7,1
2025-06-30,WH-IBD,PRD-0106,8,8,0
2025-06-30,WH-ABJ,PRD-0106,21,21,0
2025-06-30,WH-PHC,PRD-0106,12,12,0
2025-06-30,WH-LAG1,PRD-0107,5,5,0
2025-06-30,WH-LAG2,PRD-0107,33,33,0
2025-06-30,WH-IBD,PRD-0107,31,31,0
2025-06-30,WH-ABJ,PRD-0107,31,31,0
2025-06-30,WH-PHC,PRD-0107,16,16,0
2025-06-30,WH-LAG1,PRD-0108,215,215,0
2025-06-30,WH-LAG2,PRD-0108,59,59,0
2025-06-30,WH-IBD,PRD-0108,48,48,0
2025-06-30,WH-ABJ,PRD-0108,93,93,0
2025-06-30,WH-PHC,PRD-0108,220,220,0
2025-06-30,WH-LAG1,PRD-0109,126,126,0
2025-06-30,WH-LAG2,PRD-0109,36,36,0
2025-06-30,WH-IBD,PRD-0109,25,24,-1
2025-06-30,WH-ABJ,PRD-0109,111,111,0
2025-06-30,WH-PHC,PRD-0109,66,66,0
2025-06-30,WH-LAG1,PRD-0110,49,49,0
2025-06-30,WH-LAG2,PRD-0110,11,11,0
2025-06-30,WH-IBD,PRD-0110,12,12,0
2025-06-30,WH-ABJ,PRD-0110,14,14,0
2025-06-30,WH-PHC,PRD-0110,33,33,0
2025-06-30,WH-LAG1,PRD-0111,121,121,0
2025-06-30,WH-LAG2,PRD-0111,22,22,0
2025-06-30,WH-IBD,PRD-0111,17,17,0
2025-06-30,WH-ABJ,PRD-0111,105,105,0
2025-06-30,WH-PHC,PRD-0111,42,42,0
2025-06-30,WH-LAG1,PRD-0112,19,19,0
2025-06-30,WH-LAG2,PRD-0112,0,0,0
2025-06-30,WH-IBD,PRD-0112,12,12,0
2025-06-30,WH-ABJ,PRD-0112,33,33,0
2025-06-30,WH-PHC,PRD-0112,21,21,0
2025-06-30,WH-LAG1,PRD-0113,243,243,0
2025-06-30,WH-LAG2,PRD-0113,29,29,0
2025-06-30,WH-IBD,PRD-0113,0,0,0
2025-06-30,WH-ABJ,PRD-0113,21,22,1
2025-06-30,WH-PHC,PRD-0113,70,70,0
2025-06-30,WH-LAG1,PRD-0114,25,25,0
2025-06-30,WH-LAG2,PRD-0114,10,10,0
2025-06-30,WH-IBD,PRD-0114,20,19,-1
2025-06-30,WH-ABJ,PRD-0114,14,13,-1
2025-06-30,WH-PHC,PRD-0114,6,6,0
2025-06-30,WH-LAG1,PRD-0115,39,39,0
2025-06-30,WH-LAG2,PRD-0115,61,61,0
2025-06-30,WH-IBD,PRD-0115,63,63,0
2025-06-30,WH-ABJ,PRD-0115,63,63,0
2025-06-30,WH-PHC,PRD-0115,68,68,0
2025-06-30,WH-LAG1,PRD-0116,52,52,0
2025-06-30,WH-LAG2,PRD-0116,63,63,0
2025-06-30,WH-IBD,PRD-0116,18,18,0
2025-06-30,WH-ABJ,PRD-0116,56,56,0
2025-06-30,WH-PHC,PRD-0116,13,13,0
2025-06-30,WH-LAG1,PRD-0117,64,63,-1
2025-06-30,WH-LAG2,PRD-0117,66,66,0
2025-06-30,WH-IBD,PRD-0117,60,60,0
2025-06-30,WH-ABJ,PRD-0117,91,91,0
2025-06-30,WH-PHC,PRD-0117,13,13,0
2025-06-30,WH-LAG1,PRD-0118,335,335,0
2025-06-30,WH-LAG2,PRD-0118,19,19,0
2025-06-30,WH-IBD,PRD-0118,129,134,5
2025-06-30,WH-ABJ,PRD-0118,42,42,0
2025-06-30,WH-PHC,PRD-0118,39,39,0
2025-06-30,WH-LAG1,PRD-0119,36,36,0
2025-06-30,WH-LAG2,PRD-0119,7,7,0
2025-06-30,WH-IBD,PRD-0119,12,12,0
2025-06-30,WH-ABJ,PRD-0119,2,2,0
2025-06-30,WH-PHC,PRD-0119,20,19,-1
2025-06-30,WH-LAG1,PRD-0120,165,165,0
2025-06-30,WH-LAG2,PRD-0120,48,48,0
2025-06-30,WH-IBD,PRD-0120,146,146,0
2025-06-30,WH-ABJ,PRD-0120,138,138,0
2025-06-30,WH-PHC,PRD-0120,75,75,0
2025-06-30,WH-LAG1,PRD-0121,334,334,0
2025-06-30,WH-LAG2,PRD-0121,39,39,0
2025-06-30,WH-IBD,PRD-0121,90,90,0
2025-06-30,WH-ABJ,PRD-0121,111,111,0
2025-06-30,WH-PHC,PRD-0121,82,82,0
2025-06-30,WH-LAG1,PRD-0122,167,167,0
2025-06-30,WH-LAG2,PRD-0122,31,31,0
2025-06-30,WH-IBD,PRD-0122,121,122,1
2025-06-30,WH-ABJ,PRD-0122,109,106,-3
2025-06-30,WH-PHC,PRD-0122,107,107,0
2025-06-30,WH-LAG1,PRD-0123,131,131,0
2025-06-30,WH-LAG2,PRD-0123,88,88,0
2025-06-30,WH-IBD,PRD-0123,65,65,0
2025-06-30,WH-ABJ,PRD-0123,97,97,0
2025-06-30,WH-PHC,PRD-0123,46,46,0
2025-06-30,WH-LAG1,PRD-0124,45,45,0
2025-06-30,WH-LAG2,PRD-0124,22,22,0
2025-06-30,WH-IBD,PRD-0124,28,28,0
2025-06-30,WH-ABJ,PRD-0124,80,80,0
2025-06-30,WH-PHC,PRD-0124,39,39,0
2025-06-30,WH-LAG1,PRD-0125,419,419,0
2025-06-30,WH-LAG2,PRD-0125,227,222,-5
2025-06-30,WH-IBD,PRD-0125,70,70,0
2025-06-30,WH-ABJ,PRD-0125,246,246,0
2025-06-30,WH-PHC,PRD-0125,142,142,0
2025-06-30,WH-LAG1,PRD-0126,64,64,0
2025-06-30,WH-LAG2,PRD-0126,15,15,0
2025-06-30,WH-IBD,PRD-0126,49,49,0
2025-06-30,WH-ABJ,PRD-0126,38,38,0
2025-06-30,WH-PHC,PRD-0126,32,32,0
2025-06-30,WH-LAG1,PRD-0127,66,65,-1
2025-06-30,WH-LAG2,PRD-0127,36,35,-1
2025-06-30,WH-IBD,PRD-0127,30,30,0
2025-06-30,WH-ABJ,PRD-0127,28,29,1
2025-06-30,WH-PHC,PRD-0127,28,28,0
2025-06-30,WH-LAG1,PRD-0128,105,105,0
2025-06-30,WH-LAG2,PRD-0128,53,53,0
2025-06-30,WH-IBD,PRD-0128,20,20,0
2025-06-30,WH-ABJ,PRD-0128,107,106,-1
2025-06-30,WH-PHC,PRD-0128,10,10,0
2025-06-30,WH-LAG1,PRD-0129,20,20,0
2025-06-30,WH-LAG2,PRD-0129,17,17,0
2025-06-30,WH-IBD,PRD-0129,8,8,0
2025-06-30,WH-ABJ,PRD-0129,18,18,0
2025-06-30,WH-PHC,PRD-0129,19,19,0
2025-06-30,WH-LAG1,PRD-0130,55,55,0
2025-06-30,WH-LAG2,PRD-0130,5,5,0
2025-06-30,WH-IBD,PRD-0130,31,30,-1
2025-06-30,WH-ABJ,PRD-0130,37,37,0
2025-06-30,WH-PHC,PRD-0130,14,14,0
2025-06-30,WH-LAG1,PRD-0131,203,203,0
2025-06-30,WH-LAG2,PRD-0131,43,43,0
2025-06-30,WH-IBD,PRD-0131,112,112,0
2025-06-30,WH-ABJ,PRD-0131,78,80,2
2025-06-30,WH-PHC,PRD-0131,95,95,0
2025-06-30,WH-LAG1,PRD-0132,92,92,0
2025-06-30,WH-LAG2,PRD-0132,39,39,0
2025-06-30,WH-IBD,PRD-0132,23,24,1
2025-06-30,WH-ABJ,PRD-0132,78,78,0
2025-06-30,WH-PHC,PRD-0132,12,12,0
2025-06-30,WH-LAG1,PRD-0133,54,54,0
2025-06-30,WH-LAG2,PRD-0133,10,10,0
2025-06-30,WH-IBD,PRD-0133,29,29,0
2025-06-30,WH-ABJ,PRD-0133,40,40,0
2025-06-30,WH-PHC,PRD-0133,5,5,0
2025-06-30,WH-LAG1,PRD-0134,47,47,0
2025-06-30,WH-LAG2,PRD-0134,40,40,0
