Date,WarehouseID,ProductID,QtyLost,CustomerID,Reason
2025-01-23,WH-PHC,PRD-0116,2,CUS-00131,PARTIAL_FILL
2025-01-23,WH-ABJ,PRD-0148,3,CUS-01272,PARTIAL_FILL
2025-01-24,WH-IBD,PRD-0116,3,CUS-01943,PARTIAL_FILL
2025-01-25,WH-LAG2,PRD-0086,27,CUS-01850,PARTIAL_FILL
2025-01-25,WH-LAG1,PRD-0128,12,CUS-02270,PARTIAL_FILL
2025-01-28,WH-ABJ,PRD-0003,7,CUS-01504,PARTIAL_FILL
2025-01-28,WH-ABJ,PRD-0028,14,CUS-02439,STOCKOUT
2025-01-28,WH-PHC,PRD-0071,8,CUS-01756,PARTIAL_FILL
2025-01-29,WH-LAG2,PRD-0086,2,CUS-01402,STOCKOUT
2025-01-29,WH-LAG2,PRD-0086,18,CUS-01115,STOCKOUT
2025-01-30,WH-PHC,PRD-0005,8,CUS-00245,PARTIAL_FILL
2025-01-30,WH-LAG2,PRD-0009,17,CUS-00087,PARTIAL_FILL
2025-01-30,WH-PHC,PRD-0041,6,CUS-01456,PARTIAL_FILL
2025-01-30,WH-IBD,PRD-0061,15,CUS-01989,PARTIAL_FILL
2025-01-30,WH-LAG1,PRD-0067,15,CUS-01409,STOCKOUT
2025-01-31,WH-LAG1,PRD-0010,9,CUS-00533,PARTIAL_FILL
2025-01-31,WH-IBD,PRD-0017,17,CUS-02349,PARTIAL_FILL
2025-01-31,WH-LAG2,PRD-0064,6,CUS-02132,STOCKOUT
2025-01-31,WH-LAG2,PRD-0127,9,CUS-00426,STOCKOUT
2025-02-01,WH-LAG2,PRD-0143,6,CUS-01541,PARTIAL_FILL
2025-02-03,WH-ABJ,PRD-0046,2,CUS-00280,PARTIAL_FILL
2025-02-04,WH-PHC,PRD-0005,4,CUS-01163,STOCKOUT
2025-02-04,WH-IBD,PRD-0049,17,CUS-01979,PARTIAL_FILL
2025-02-04,WH-IBD,PRD-0126,2,CUS-00572,PARTIAL_FILL
2025-02-06,WH-LAG2,PRD-0053,1,CUS-00450,PARTIAL_FILL
2025-02-06,WH-ABJ,PRD-0148,3,CUS-01627,STOCKOUT
2025-02-07,WH-IBD,PRD-0017,12,CUS-00694,STOCKOUT
2025-02-07,WH-LAG2,PRD-0053,17,CUS-01493,STOCKOUT
2025-02-08,WH-PHC,PRD-0167,4,CUS-01526,STOCKOUT
2025-02-08,WH-PHC,PRD-0168,15,CUS-01396,PARTIAL_FILL
2025-02-10,WH-ABJ,PRD-0076,1,CUS-00692,PARTIAL_FILL
2025-02-11,WH-LAG2,PRD-0143,1,CUS-01244,STOCKOUT
2025-02-17,WH-LAG2,PRD-0086,15,CUS-01850,STOCKOUT
2025-02-17,WH-ABJ,PRD-0119,23,CUS-02233,PARTIAL_FILL
2025-02-18,WH-PHC,PRD-0071,3,CUS-00885,STOCKOUT
2025-02-18,WH-IBD,PRD-0085,8,CUS-01746,PARTIAL_FILL
2025-02-18,WH-LAG2,PRD-0131,2,CUS-02375,PARTIAL_FILL
2025-02-19,WH-PHC,PRD-0107,1,CUS-01403,PARTIAL_FILL
2025-02-20,WH-LAG2,PRD-0010,3,CUS-00110,PARTIAL_FILL
2025-02-20,WH-LAG2,PRD-0102,5,CUS-01970,PARTIAL_FILL
2025-02-21,WH-PHC,PRD-0014,3,CUS-00383,PARTIAL_FILL
2025-02-21,WH-PHC,PRD-0022,10,CUS-00860,STOCKOUT
2025-02-21,WH-IBD,PRD-0055,14,CUS-01103,PARTIAL_FILL
2025-02-21,WH-LAG2,PRD-0058,4,CUS-00470,PARTIAL_FILL
2025-02-21,WH-LAG2,PRD-0102,6,CUS-01123,STOCKOUT
2025-02-21,WH-PHC,PRD-0163,8,CUS-00720,PARTIAL_FILL
2025-02-22,WH-LAG1,PRD-0023,3,CUS-02364,PARTIAL_FILL
2025-02-22,WH-LAG1,PRD-0097,5,CUS-01593,PARTIAL_FILL
2025-02-24,WH-LAG2,PRD-0026,10,CUS-00601,PARTIAL_FILL
2025-02-24,WH-LAG2,PRD-0102,10,CUS-01096,STOCKOUT
2025-02-24,WH-LAG2,PRD-0110,2,CUS-01545,PARTIAL_FILL
2025-02-24,WH-LAG2,PRD-0148,5,CUS-02079,PARTIAL_FILL
2025-02-25,WH-ABJ,PRD-0144,3,CUS-00502,PARTIAL_FILL
2025-02-26,WH-ABJ,PRD-0035,3,CUS-01165,PARTIAL_FILL
2025-02-26,WH-PHC,PRD-0069,2,CUS-00884,PARTIAL_FILL
2025-02-26,WH-LAG1,PRD-0076,7,CUS-02488,PARTIAL_FILL
2025-02-26,WH-LAG1,PRD-0097,7,CUS-01362,STOCKOUT
2025-02-26,WH-LAG1,PRD-0097,4,CUS-00703,STOCKOUT
2025-02-26,WH-LAG2,PRD-0148,2,CUS-00069,STOCKOUT
2025-02-28,WH-LAG2,PRD-0102,4,CUS-00166,STOCKOUT
2025-02-28,WH-IBD,PRD-0128,9,CUS-02211,PARTIAL_FILL
2025-02-28,WH-PHC,PRD-0162,1,CUS-00271,PARTIAL_FILL
2025-03-01,WH-LAG1,PRD-0097,11,CUS-02240,STOCKOUT
2025-03-02,WH-IBD,PRD-0003,18,CUS-01311,PARTIAL_FILL
2025-03-02,WH-IBD,PRD-0052,10,CUS-02031,PARTIAL_FILL
2025-03-02,WH-IBD,PRD-0150,7,CUS-01666,PARTIAL_FILL
2025-03-03,WH-LAG2,PRD-0002,8,CUS-02165,PARTIAL_FILL
2025-03-03,WH-IBD,PRD-0029,11,CUS-01048,PARTIAL_FILL
2025-03-04,WH-ABJ,PRD-0017,1,CUS-02292,PARTIAL_FILL
2025-03-04,WH-ABJ,PRD-0066,17,CUS-01635,PARTIAL_FILL
2025-03-04,WH-IBD,PRD-0135,14,CUS-02395,PARTIAL_FILL
2025-03-05,WH-ABJ,PRD-0043,2,CUS-00713,PARTIAL_FILL
2025-03-06,WH-LAG2,PRD-0002,5,CUS-02285,STOCKOUT
2025-03-07,WH-IBD,PRD-0135,2,CUS-01013,STOCKOUT
2025-03-09,WH-PHC,PRD-0069,11,CUS-01918,PARTIAL_FILL
2025-03-11,WH-LAG1,PRD-0003,1,CUS-01132,PARTIAL_FILL
2025-03-11,WH-LAG1,PRD-0003,5,CUS-02277,STOCKOUT
2025-03-11,WH-ABJ,PRD-0017,6,CUS-00300,STOCKOUT
2025-03-11,WH-PHC,PRD-0078,3,CUS-01277,PARTIAL_FILL
2025-03-11,WH-ABJ,PRD-0099,2,CUS-00017,PARTIAL_FILL
2025-03-11,WH-IBD,PRD-0135,7,CUS-02492,STOCKOUT
2025-03-12,WH-PHC,PRD-0013,18,CUS-00805,PARTIAL_FILL
2025-03-12,WH-PHC,PRD-0093,21,CUS-02057,PARTIAL_FILL
2025-03-13,WH-IBD,PRD-0018,16,CUS-02226,PARTIAL_FILL
2025-03-13,WH-IBD,PRD-0018,5,CUS-01098,STOCKOUT
2025-03-13,WH-PHC,PRD-0093,4,CUS-01717,STOCKOUT
2025-03-13,WH-ABJ,PRD-0144,5,CUS-02314,STOCKOUT
2025-03-15,WH-IBD,PRD-0135,24,CUS-01458,STOCKOUT
2025-03-16,WH-ABJ,PRD-0144,10,CUS-00490,STOCKOUT
2025-03-17,WH-PHC,PRD-0093,20,CUS-01091,STOCKOUT
2025-03-17,WH-ABJ,PRD-0144,7,CUS-00219,STOCKOUT
2025-03-17,WH-IBD,PRD-0148,5,CUS-02070,PARTIAL_FILL
2025-03-17,WH-IBD,PRD-0153,2,CUS-01791,PARTIAL_FILL
2025-03-18,WH-ABJ,PRD-0030,1,CUS-00571,PARTIAL_FILL
2025-03-18,WH-LAG2,PRD-0050,8,CUS-01255,PARTIAL_FILL
2025-03-18,WH-LAG2,PRD-0060,6,CUS-01922,PARTIAL_FILL
2025-03-18,WH-ABJ,PRD-0099,5,CUS-00741,STOCKOUT
2025-03-18,WH-LAG2,PRD-0157,4,CUS-02061,PARTIAL_FILL
2025-03-19,WH-LAG1,PRD-0061,4,CUS-02466,STOCKOUT
2025-03-19,WH-LAG1,PRD-0132,3,CUS-02211,PARTIAL_FILL
2025-03-19,WH-ABJ,PRD-0144,11,CUS-02281,STOCKOUT
2025-03-20,WH-IBD,PRD-0024,19,CUS-00911,PARTIAL_FILL
2025-03-21,WH-LAG2,PRD-0060,4,CUS-01098,STOCKOUT
2025-03-21,WH-ABJ,PRD-0101,1,CUS-01067,PARTIAL_FILL
2025-03-21,WH-ABJ,PRD-0149,13,CUS-00714,PARTIAL_FILL
2025-03-22,WH-IBD,PRD-0009,22,CUS-02262,PARTIAL_FILL
2025-03-22,WH-PHC,PRD-0099,6,CUS-01865,PARTIAL_FILL
2025-03-23,WH-PHC,PRD-0085,5,CUS-02272,PARTIAL_FILL
2025-03-24,WH-IBD,PRD-0020,41,CUS-01995,PARTIAL_FILL
2025-03-24,WH-IBD,PRD-0149,12,CUS-02446,PARTIAL_FILL
2025-03-25,WH-ABJ,PRD-0032,13,CUS-00178,PARTIAL_FILL
2025-03-25,WH-LAG1,PRD-0064,10,CUS-00671,PARTIAL_FILL
2025-03-26,WH-ABJ,PRD-0017,7,CUS-01340,STOCKOUT
2025-03-27,WH-LAG1,PRD-0091,2,CUS-01913,PARTIAL_FILL
2025-03-27,WH-PHC,PRD-0093,8,CUS-00458,STOCKOUT
2025-03-27,WH-PHC,PRD-0132,1,CUS-00956,PARTIAL_FILL
2025-03-28,WH-LAG2,PRD-0037,5,CUS-01028,PARTIAL_FILL
2025-03-28,WH-LAG1,PRD-0091,19,CUS-02060,STOCKOUT
2025-03-29,WH-LAG2,PRD-0047,3,CUS-01027,PARTIAL_FILL
2025-03-29,WH-ABJ,PRD-0050,10,CUS-01631,STOCKOUT
2025-03-29,WH-PHC,PRD-0050,17,CUS-01288,PARTIAL_FILL
2025-03-29,WH-IBD,PRD-0069,2,CUS-02217,PARTIAL_FILL
2025-03-30,WH-LAG2,PRD-0037,3,CUS-00742,STOCKOUT
2025-03-31,WH-LAG1,PRD-0064,11,CUS-01494,STOCKOUT
2025-03-31,WH-IBD,PRD-0064,2,CUS-02060,PARTIAL_FILL
2025-03-31,WH-LAG2,PRD-0100,10,CUS-00919,PARTIAL_FILL
2025-03-31,WH-IBD,PRD-0149,6,CUS-00517,STOCKOUT
2025-04-01,WH-IBD,PRD-0042,5,CUS-00719,PARTIAL_FILL
2025-04-01,WH-LAG1,PRD-0064,4,CUS-00062,STOCKOUT
2025-04-01,WH-ABJ,PRD-0084,1,CUS-01893,PARTIAL_FILL
2025-04-01,WH-ABJ,PRD-0084,2,CUS-00910,STOCKOUT
2025-04-01,WH-PHC,PRD-0085,7,CUS-01996,STOCKOUT
2025-04-01,WH-LAG2,PRD-0100,4,CUS-02327,STOCKOUT
2025-04-02,WH-IBD,PRD-0020,31,CUS-00742,STOCKOUT
2025-04-02,WH-ABJ,PRD-0022,2,CUS-01986,PARTIAL_FILL
2025-04-02,WH-PHC,PRD-0085,22,CUS-00771,STOCKOUT
2025-04-02,WH-LAG1,PRD-0091,3,CUS-00409,STOCKOUT
2025-04-02,WH-LAG2,PRD-0100,15,CUS-00940,STOCKOUT
2025-04-02,WH-PHC,PRD-0121,2,CUS-00112,STOCKOUT
2025-04-03,WH-PHC,PRD-0064,6,CUS-02092,PARTIAL_FILL
2025-04-03,WH-LAG2,PRD-0100,4,CUS-02016,STOCKOUT
2025-04-03,WH-LAG2,PRD-0163,5,CUS-01673,PARTIAL_FILL
2025-04-04,WH-PHC,PRD-0050,20,CUS-00790,STOCKOUT
2025-04-04,WH-PHC,PRD-0085,7,CUS-00914,STOCKOUT
2025-04-05,WH-IBD,PRD-0001,7,CUS-01410,PARTIAL_FILL
2025-04-05,WH-LAG2,PRD-0164,1,CUS-01501,PARTIAL_FILL
2025-04-06,WH-LAG2,PRD-0163,3,CUS-01684,STOCKOUT
2025-04-07,WH-PHC,PRD-0038,2,CUS-01481,PARTIAL_FILL
2025-04-07,WH-LAG2,PRD-0100,7,CUS-02463,STOCKOUT
2025-04-07,WH-ABJ,PRD-0167,35,CUS-01049,PARTIAL_FILL
2025-04-08,WH-PHC,PRD-0115,3,CUS-01753,PARTIAL_FILL
2025-04-08,WH-ABJ,PRD-0124,1,CUS-00986,PARTIAL_FILL
2025-04-09,WH-ABJ,PRD-0034,2,CUS-02219,PARTIAL_FILL
2025-04-09,WH-PHC,PRD-0059,3,CUS-00181,PARTIAL_FILL
2025-04-09,WH-IBD,PRD-0064,11,CUS-01037,STOCKOUT
2025-04-09,WH-IBD,PRD-0064,1,CUS-02500,STOCKOUT
2025-04-09,WH-ABJ,PRD-0117,4,CUS-00713,PARTIAL_FILL
2025-04-09,WH-IBD,PRD-0141,2,CUS-01245,PARTIAL_FILL
2025-04-10,WH-PHC,PRD-0009,2,CUS-00710,PARTIAL_FILL
2025-04-10,WH-LAG2,PRD-0100,1,CUS-02365,STOCKOUT
2025-04-10,WH-LAG2,PRD-0100,1,CUS-00954,STOCKOUT
2025-04-10,WH-PHC,PRD-0115,8,CUS-01228,STOCKOUT
2025-04-11,WH-LAG1,PRD-0027,25,CUS-01673,PARTIAL_FILL
2025-04-11,WH-LAG2,PRD-0037,7,CUS-00681,STOCKOUT
2025-04-11,WH-ABJ,PRD-0124,8,CUS-00642,STOCKOUT
2025-04-13,WH-ABJ,PRD-0038,2,CUS-02275,PARTIAL_FILL
2025-04-13,WH-LAG1,PRD-0132,3,CUS-01778,STOCKOUT
2025-04-14,WH-LAG2,PRD-0037,66,CUS-02374,STOCKOUT
2025-04-14,WH-PHC,PRD-0099,24,CUS-01972,STOCKOUT
2025-04-14,WH-PHC,PRD-0139,4,CUS-00813,PARTIAL_FILL
2025-04-14,WH-PHC,PRD-0158,9,CUS-00626,PARTIAL_FILL
2025-04-15,WH-PHC,PRD-0118,5,CUS-01832,PARTIAL_FILL
2025-04-15,WH-LAG1,PRD-0149,1,CUS-00975,PARTIAL_FILL
2025-04-16,WH-ABJ,PRD-0006,17,CUS-01437,PARTIAL_FILL
2025-04-16,WH-LAG1,PRD-0027,16,CUS-02013,STOCKOUT
2025-04-16,WH-ABJ,PRD-0062,3,CUS-01608,PARTIAL_FILL
2025-04-16,WH-IBD,PRD-0102,3,CUS-00176,PARTIAL_FILL
2025-04-17,WH-IBD,PRD-0074,1,CUS-01847,PARTIAL_FILL
2025-04-17,WH-PHC,PRD-0119,3,CUS-01806,PARTIAL_FILL
2025-04-17,WH-LAG2,PRD-0134,3,CUS-01227,PARTIAL_FILL
2025-04-18,WH-LAG2,PRD-0001,11,CUS-00173,PARTIAL_FILL
2025-04-19,WH-ABJ,PRD-0062,6,CUS-02281,STOCKOUT
2025-04-20,WH-LAG2,PRD-0098,11,CUS-00215,PARTIAL_FILL
2025-04-20,WH-IBD,PRD-0170,1,CUS-02378,PARTIAL_FILL
2025-04-21,WH-PHC,PRD-0070,6,CUS-00390,PARTIAL_FILL
2025-04-22,WH-PHC,PRD-0071,6,CUS-00112,PARTIAL_FILL
2025-04-22,WH-LAG1,PRD-0076,2,CUS-00518,PARTIAL_FILL
2025-04-22,WH-LAG2,PRD-0153,22,CUS-00945,PARTIAL_FILL
2025-04-23,WH-IBD,PRD-0052,23,CUS-01210,PARTIAL_FILL
2025-04-23,WH-PHC,PRD-0159,12,CUS-02023,PARTIAL_FILL
2025-04-24,WH-ABJ,PRD-0036,3,CUS-01066,PARTIAL_FILL
2025-04-25,WH-ABJ,PRD-0006,9,CUS-01218,STOCKOUT
2025-04-25,WH-IBD,PRD-0062,6,CUS-00108,PARTIAL_FILL
2025-04-26,WH-IBD,PRD-0061,25,CUS-01737,PARTIAL_FILL
2025-04-26,WH-LAG2,PRD-0098,17,CUS-00794,STOCKOUT
2025-04-28,WH-IBD,PRD-0046,3,CUS-00307,PARTIAL_FILL
2025-04-28,WH-LAG1,PRD-0110,1,CUS-01410,PARTIAL_FILL
2025-04-28,WH-ABJ,PRD-0130,10,CUS-00337,PARTIAL_FILL
2025-04-28,WH-PHC,PRD-0136,10,CUS-02357,PARTIAL_FILL
2025-04-29,WH-PHC,PRD-0027,1,CUS-01268,PARTIAL_FILL
2025-04-29,WH-LAG2,PRD-0091,1,CUS-01045,PARTIAL_FILL
2025-04-30,WH-LAG1,PRD-0024,2,CUS-02408,PARTIAL_FILL
2025-04-30,WH-LAG1,PRD-0036,1,CUS-02494,PARTIAL_FILL
2025-04-30,WH-IBD,PRD-0061,15,CUS-00068,STOCKOUT
2025-04-30,WH-LAG1,PRD-0096,10,CUS-02347,PARTIAL_FILL
2025-04-30,WH-PHC,PRD-0119,4,CUS-00627,STOCKOUT
2025-05-01,WH-LAG1,PRD-0044,8,CUS-00207,PARTIAL_FILL
2025-05-01,WH-LAG2,PRD-0078,4,CUS-01098,PARTIAL_FILL
2025-05-01,WH-LAG1,PRD-0112,10,CUS-01027,PARTIAL_FILL
2025-05-02,WH-LAG1,PRD-0076,14,CUS-01188,STOCKOUT
2025-05-02,WH-LAG1,PRD-0149,7,CUS-01874,STOCKOUT
2025-05-02,WH-LAG2,PRD-0152,7,CUS-01459,PARTIAL_FILL
2025-05-03,WH-LAG2,PRD-0001,6,CUS-00287,STOCKOUT
2025-05-03,WH-LAG2,PRD-0015,10,CUS-00346,PARTIAL_FILL
2025-05-03,WH-IBD,PRD-0040,13,CUS-00562,PARTIAL_FILL
2025-05-05,WH-LAG1,PRD-0027,2,CUS-02013,STOCKOUT
2025-05-05,WH-PHC,PRD-0035,6,CUS-00018,PARTIAL_FILL
2025-05-05,WH-LAG2,PRD-0076,2,CUS-01510,PARTIAL_FILL
2025-05-05,WH-LAG2,PRD-0078,24,CUS-00639,STOCKOUT
2025-05-05,WH-PHC,PRD-0159,4,CUS-02332,STOCKOUT
2025-05-06,WH-LAG1,PRD-0006,3,CUS-01829,PARTIAL_FILL
2025-05-06,WH-IBD,PRD-0034,11,CUS-01621,PARTIAL_FILL
2025-05-06,WH-LAG1,PRD-0036,13,CUS-00690,STOCKOUT
2025-05-06,WH-IBD,PRD-0078,6,CUS-01548,PARTIAL_FILL
2025-05-06,WH-LAG2,PRD-0091,2,CUS-01886,STOCKOUT
2025-05-06,WH-LAG2,PRD-0117,1,CUS-00629,PARTIAL_FILL
2025-05-07,WH-LAG1,PRD-0024,17,CUS-00839,STOCKOUT
2025-05-07,WH-IBD,PRD-0076,2,CUS-00384,PARTIAL_FILL
2025-05-07,WH-LAG2,PRD-0108,1,CUS-01656,PARTIAL_FILL
2025-05-07,WH-LAG2,PRD-0108,2,CUS-00967,STOCKOUT
2025-05-08,WH-IBD,PRD-0127,19,CUS-00270,PARTIAL_FILL
2025-05-08,WH-ABJ,PRD-0139,1,CUS-01149,PARTIAL_FILL
2025-05-09,WH-PHC,PRD-0035,12,CUS-01840,STOCKOUT
2025-05-09,WH-ABJ,PRD-0085,18,CUS-01691,PARTIAL_FILL
2025-05-10,WH-IBD,PRD-0061,5,CUS-00249,STOCKOUT
2025-05-11,WH-PHC,PRD-0024,8,CUS-00167,PARTIAL_FILL
2025-05-11,WH-LAG2,PRD-0108,9,CUS-00693,STOCKOUT
2025-05-12,WH-LAG2,PRD-0026,5,CUS-01520,PARTIAL_FILL
2025-05-12,WH-IBD,PRD-0058,35,CUS-00534,PARTIAL_FILL
2025-05-13,WH-IBD,PRD-0076,3,CUS-00002,STOCKOUT
2025-05-13,WH-LAG1,PRD-0147,1,CUS-00501,PARTIAL_FILL
2025-05-15,WH-LAG2,PRD-0018,5,CUS-01970,PARTIAL_FILL
2025-05-15,WH-LAG1,PRD-0036,12,CUS-00908,STOCKOUT
2025-05-15,WH-IBD,PRD-0127,12,CUS-00777,STOCKOUT
2025-05-16,WH-IBD,PRD-0072,7,CUS-00580,PARTIAL_FILL
2025-05-16,WH-ABJ,PRD-0085,5,CUS-00881,STOCKOUT
2025-05-16,WH-IBD,PRD-0121,6,CUS-00059,PARTIAL_FILL
2025-05-17,WH-ABJ,PRD-0141,7,CUS-01138,PARTIAL_FILL
2025-05-19,WH-LAG2,PRD-0045,1,CUS-00580,PARTIAL_FILL
2025-05-19,WH-IBD,PRD-0061,10,CUS-00685,STOCKOUT
2025-05-19,WH-PHC,PRD-0086,2,CUS-00767,PARTIAL_FILL
2025-05-20,WH-PHC,PRD-0005,8,CUS-02095,PARTIAL_FILL
2025-05-20,WH-ABJ,PRD-0056,20,CUS-00570,PARTIAL_FILL
2025-05-20,WH-PHC,PRD-0086,2,CUS-00882,STOCKOUT
2025-05-20,WH-LAG2,PRD-0116,3,CUS-00096,PARTIAL_FILL
2025-05-21,WH-ABJ,PRD-0025,10,CUS-01514,PARTIAL_FILL
2025-05-21,WH-ABJ,PRD-0046,27,CUS-01341,PARTIAL_FILL
2025-05-21,WH-ABJ,PRD-0065,5,CUS-00688,PARTIAL_FILL
2025-05-21,WH-IBD,PRD-0076,8,CUS-00506,STOCKOUT
2025-05-21,WH-ABJ,PRD-0085,20,CUS-00981,STOCKOUT
2025-05-22,WH-LAG1,PRD-0033,1,CUS-01846,PARTIAL_FILL
2025-05-22,WH-PHC,PRD-0102,12,CUS-00386,PARTIAL_FILL
2025-05-22,WH-IBD,PRD-0149,1,CUS-00659,PARTIAL_FILL
2025-05-22,WH-IBD,PRD-0168,10,CUS-00662,PARTIAL_FILL
2025-05-23,WH-PHC,PRD-0012,7,CUS-01859,PARTIAL_FILL
2025-05-23,WH-LAG1,PRD-0035,35,CUS-00263,PARTIAL_FILL
2025-05-23,WH-ABJ,PRD-0046,10,CUS-00066,STOCKOUT
2025-05-23,WH-LAG2,PRD-0080,1,CUS-00325,PARTIAL_FILL
2025-05-23,WH-ABJ,PRD-0163,6,CUS-02409,PARTIAL_FILL
2025-05-24,WH-PHC,PRD-0070,3,CUS-00976,STOCKOUT
2025-05-25,WH-PHC,PRD-0127,27,CUS-00317,PARTIAL_FILL
2025-05-25,WH-LAG2,PRD-0168,21,CUS-02333,PARTIAL_FILL
2025-05-26,WH-ABJ,PRD-0065,20,CUS-00657,STOCKOUT
2025-05-26,WH-ABJ,PRD-0101,8,CUS-00370,PARTIAL_FILL
2025-05-26,WH-LAG1,PRD-0134,7,CUS-02432,PARTIAL_FILL
2025-05-26,WH-ABJ,PRD-0141,6,CUS-00370,STOCKOUT
2025-05-26,WH-ABJ,PRD-0163,17,CUS-01550,STOCKOUT
2025-05-27,WH-IBD,PRD-0086,10,CUS-01344,PARTIAL_FILL
2025-05-27,WH-LAG1,PRD-0134,8,CUS-01598,STOCKOUT
2025-05-27,WH-ABJ,PRD-0169,5,CUS-01337,PARTIAL_FILL
2025-05-28,WH-PHC,PRD-0027,17,CUS-01205,STOCKOUT
2025-05-28,WH-ABJ,PRD-0065,7,CUS-01605,STOCKOUT
2025-05-28,WH-ABJ,PRD-0085,8,CUS-00541,STOCKOUT
2025-05-28,WH-IBD,PRD-0086,4,CUS-00315,STOCKOUT
2025-05-28,WH-PHC,PRD-0102,8,CUS-02267,STOCKOUT
2025-05-28,WH-PHC,PRD-0122,29,CUS-01732,PARTIAL_FILL
2025-05-28,WH-IBD,PRD-0168,8,CUS-01375,STOCKOUT
2025-05-29,WH-ABJ,PRD-0025,8,CUS-00673,STOCKOUT
2025-05-29,WH-ABJ,PRD-0037,15,CUS-00347,PARTIAL_FILL
2025-05-29,WH-ABJ,PRD-0056,6,CUS-01795,STOCKOUT
2025-05-30,WH-PHC,PRD-0012,1,CUS-00181,STOCKOUT
2025-05-30,WH-IBD,PRD-0027,10,CUS-01993,PARTIAL_FILL
2025-05-30,WH-ABJ,PRD-0037,9,CUS-00724,STOCKOUT
2025-05-30,WH-LAG2,PRD-0056,25,CUS-01400,PARTIAL_FILL
2025-05-30,WH-ABJ,PRD-0091,1,CUS-01875,PARTIAL_FILL
2025-05-30,WH-ABJ,PRD-0091,2,CUS-01075,STOCKOUT
2025-05-30,WH-ABJ,PRD-0091,9,CUS-02286,STOCKOUT
2025-05-30,WH-IBD,PRD-0149,5,CUS-00920,STOCKOUT
2025-05-31,WH-IBD,PRD-0017,8,CUS-01418,PARTIAL_FILL
2025-05-31,WH-PHC,PRD-0122,5,CUS-00503,STOCKOUT
2025-06-02,WH-LAG2,PRD-0029,1,CUS-00320,PARTIAL_FILL
2025-06-02,WH-IBD,PRD-0102,15,CUS-00056,PARTIAL_FILL
2025-06-02,WH-LAG2,PRD-0131,25,CUS-02112,PARTIAL_FILL
2025-06-03,WH-PHC,PRD-0026,2,CUS-00758,PARTIAL_FILL
2025-06-03,WH-PHC,PRD-0122,9,CUS-00531,STOCKOUT
2025-06-03,WH-LAG1,PRD-0128,3,CUS-01767,PARTIAL_FILL
2025-06-03,WH-ABJ,PRD-0146,3,CUS-01381,PARTIAL_FILL
2025-06-03,WH-LAG1,PRD-0150,5,CUS-01725,PARTIAL_FILL
2025-06-04,WH-LAG2,PRD-0013,11,CUS-00859,PARTIAL_FILL
2025-06-04,WH-IBD,PRD-0017,3,CUS-00871,STOCKOUT
2025-06-04,WH-PHC,PRD-0039,17,CUS-00035,PARTIAL_FILL
2025-06-04,WH-IBD,PRD-0102,18,CUS-02110,STOCKOUT
2025-06-04,WH-LAG1,PRD-0128,10,CUS-00053,STOCKOUT
2025-06-04,WH-ABJ,PRD-0146,3,CUS-01969,STOCKOUT
2025-06-05,WH-ABJ,PRD-0146,6,CUS-01669,STOCKOUT
2025-06-06,WH-ABJ,PRD-0001,18,CUS-00910,PARTIAL_FILL
2025-06-06,WH-ABJ,PRD-0107,4,CUS-01160,PARTIAL_FILL
2025-06-06,WH-LAG1,PRD-0150,4,CUS-01468,STOCKOUT
2025-06-07,WH-ABJ,PRD-0001,13,CUS-00305,STOCKOUT
2025-06-08,WH-LAG2,PRD-0024,4,CUS-01519,PARTIAL_FILL
2025-06-08,WH-LAG1,PRD-0150,7,CUS-00897,STOCKOUT
2025-06-09,WH-PHC,PRD-0005,10,CUS-01879,STOCKOUT
2025-06-10,WH-LAG1,PRD-0006,3,CUS-00601,STOCKOUT
2025-06-10,WH-LAG1,PRD-0013,12,CUS-01131,PARTIAL_FILL
2025-06-11,WH-ABJ,PRD-0146,5,CUS-01340,STOCKOUT
2025-06-12,WH-IBD,PRD-0100,6,CUS-02440,PARTIAL_FILL
2025-06-13,WH-ABJ,PRD-0146,5,CUS-00607,STOCKOUT
2025-06-15,WH-ABJ,PRD-0056,10,CUS-01795,STOCKOUT
2025-06-15,WH-LAG2,PRD-0072,5,CUS-01871,PARTIAL_FILL
2025-06-15,WH-LAG1,PRD-0123,15,CUS-00721,PARTIAL_FILL
2025-06-15,WH-LAG2,PRD-0162,6,CUS-02058,STOCKOUT
2025-06-16,WH-PHC,PRD-0071,2,CUS-01104,PARTIAL_FILL
2025-06-16,WH-PHC,PRD-0071,6,CUS-00648,STOCKOUT
2025-06-16,WH-LAG1,PRD-0076,17,CUS-02003,PARTIAL_FILL
2025-06-16,WH-LAG1,PRD-0097,1,CUS-01823,PARTIAL_FILL
2025-06-18,WH-IBD,PRD-0003,9,CUS-00742,PARTIAL_FILL
2025-06-18,WH-LAG2,PRD-0024,3,CUS-00694,STOCKOUT
2025-06-18,WH-IBD,PRD-0053,9,CUS-02221,PARTIAL_FILL
2025-06-19,WH-IBD,PRD-0041,3,CUS-00360,PARTIAL_FILL
2025-06-19,WH-PHC,PRD-0047,5,CUS-01396,PARTIAL_FILL
2025-06-19,WH-LAG2,PRD-0068,1,CUS-01243,PARTIAL_FILL
2025-06-20,WH-LAG1,PRD-0028,3,CUS-00400,PARTIAL_FILL
2025-06-20,WH-LAG2,PRD-0061,5,CUS-02224,PARTIAL_FILL
2025-06-21,WH-IBD,PRD-0041,3,CUS-01492,STOCKOUT
2025-06-22,WH-ABJ,PRD-0017,4,CUS-00416,PARTIAL_FILL
