OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,LineTotal,Notes
ORD-2025-031494,2025-09-06,CUS-00845,PRD-0068,14,"16,320","228,480",
ORD-2025-031499,2025-09-06,,PRD-0085,12,"32,580","390,960",
ORD-2025-031501,2025-09-06,CUS-01566,PRD-0090,14,"37,690","527,660",
ORD-2025-031511,2025-09-06,CUS-00640,PRD-0108,2,"30,750","61,500",
ORD-2025-031514,2025-09-06,CUS-01651,PRD-0120,5,"14,740","73,700",
ORD-2025-031529,2025-09-06,CUS-00759,PRD-0157,1,"24,810","24,810",
ORD-2025-031537,2025-09-07,CUS-02145,PRD-0002,6,"5,180","31,080",
ORD-2025-031540,2025-09-07,CUS-01088,PRD-0051,1,"43,070","43,070",
ORD-2025-031568,2025-09-08,CUS-01607,PRD-0031,8,"36,660","293,280",
ORD-2025-031583,2025-09-08,CUS-00193,PRD-0061,8,"16,320","130,560",
ORD-2025-031584,2025-09-08,CUS-00359,PRD-0062,24,"17,890","429,360",
ORD-2025-031587,2025-09-08,CUS-00048,PRD-0071,7,"17,380","121,660",
ORD-2025-031592,2025-09-08,CUS-01581,PRD-0084,9,"27,760","249,840",
ORD-2025-031601,2025-09-08,CUS-01672,PRD-0090,5,"37,690","188,450",
ORD-2025-031602,2025-09-08,CUS-00670,PRD-0090,2,"37,690","75,380",
ORD-2025-031607,2025-09-08,CUS-00142,PRD-0098,1,"15,320","15,320",
ORD-2025-031617,2025-09-08,CUS-01972,PRD-0121,7,"26,430","185,010",
ORD-2025-031621,2025-09-08,CUS-01462,PRD-0131,6,"31,140","186,840",
ORD-2025-031625,2025-09-08,CUS-00926,PRD-0139,6,"33,360","200,160",
ORD-2025-031636,2025-09-08,CUS-00042,PRD-0155,3,"65,880","197,640",
ORD-2025-031643,2025-09-08,CUS-00786,PRD-0165,10,"23,380","233,800",
ORD-2025-031645,2025-09-09,CUS-00088,PRD-0004,8,"4,490","35,920",
ORD-2025-031650,2025-09-09,CUS-00116,PRD-0020,1,"29,210","29,210",
ORD-2025-031653,2025-09-09,CUS-02288,PRD-0031,2,"36,660","73,320",
ORD-2025-031659,2025-09-09,CUS-02149,PRD-0039,2,"14,770","29,540",
ORD-2025-031663,2025-09-09,CUS-01646,PRD-0061,14,"16,320","228,480",
ORD-2025-031665,2025-09-09,,PRD-0077,13,"31,120","404,560",
ORD-2025-031683,2025-09-09,CUS-01551,PRD-0091,3,"27,010","81,030",
ORD-2025-031720,2025-09-09,CUS-00845,PRD-0165,1,"23,380","23,380",
ORD-2025-031724,2025-09-09,CUS-01256,PRD-0166,5,"25,650","128,250",
ORD-2025-031726,2025-09-10,CUS-01071,PRD-0004,10,"4,490","44,900",
ORD-2025-031745,2025-09-10,CUS-00968,PRD-0078,3,"33,720","101,160",
ORD-2025-031757,2025-09-10,CUS-01133,PRD-0093,13,"23,080","300,040",
ORD-2025-031769,2025-09-10,CUS-02433,PRD-0113,10,"10,420","104,200",
ORD-2025-031772,2025-09-10,CUS-00617,PRD-0123,11,"14,410","158,510",
ORD-2025-031774,2025-09-10,CUS-01450,PRD-0129,4,"17,810","71,240",
ORD-2025-031780,2025-09-10,CUS-01273,PRD-0148,10,"27,270","272,700",
ORD-2025-031784,2025-09-10,CUS-00783,PRD-0151,11,"42,840","471,240",
ORD-2025-031799,2025-09-11,CUS-01221,PRD-0005,12,"3,110","37,320",
ORD-2025-031803,2025-09-11,CUS-02407,PRD-0025,3,"5,090","15,270",
ORD-2025-031819,2025-09-11,CUS-01858,PRD-0068,2,"16,320","32,640",
ORD-2025-031828,2025-09-11,CUS-01372,PRD-0086,4,"28,180","112,720",
ORD-2025-031829,2025-09-11,CUS-00227,PRD-0086,3,"28,180","84,540",
ORD-2025-031836,2025-09-11,CUS-00710,PRD-0090,9,"37,690","339,210",
ORD-2025-031837,2025-09-11,CUS-02339,PRD-0090,6,"37,690","226,140",
ORD-2025-031851,2025-09-11,CUS-01797,PRD-0141,9,"38,600","347,400",
ORD-2025-031853,2025-09-11,CUS-00097,PRD-0150,3,"47,850","143,550",
ORD-2025-031857,2025-09-11,CUS-01240,PRD-0151,4,"42,840","171,360",
ORD-2025-031858,2025-09-11,CUS-00211,PRD-0151,1,"42,840","42,840",
ORD-2025-031860,2025-09-11,CUS-01880,PRD-0154,8,"42,470","339,760",
ORD-2025-031868,2025-09-11,CUS-02343,PRD-0165,5,"23,380","116,900",
ORD-2025-031872,2025-09-12,,PRD-0005,10,"3,110","31,100",
ORD-2025-031877,2025-09-12,CUS-01095,PRD-0018,7,"62,570","437,990",
ORD-2025-031880,2025-09-12,CUS-00837,PRD-0023,15,"16,940","254,100",
ORD-2025-031881,2025-09-12,CUS-01422,PRD-0023,4,"16,940","67,760",
ORD-2025-031888,2025-09-12,,PRD-0060,6,"57,540","345,240",
ORD-2025-031895,2025-09-12,CUS-01111,PRD-0068,2,"16,320","32,640",
ORD-2025-031898,2025-09-12,CUS-01205,PRD-0076,6,"28,050","168,300",
ORD-2025-031913,2025-09-12,CUS-01266,PRD-0100,7,"20,780","145,460",
ORD-2025-031915,2025-09-12,CUS-00550,PRD-0108,10,"30,750","307,500",
ORD-2025-031926,2025-09-12,CUS-01056,PRD-0125,8,"15,380","123,040",
ORD-2025-031927,2025-09-12,CUS-02178,PRD-0125,2,"15,380","30,760",
ORD-2025-031929,2025-09-12,CUS-01709,PRD-0131,9,"31,140","280,260",
ORD-2025-031934,2025-09-12,CUS-00473,PRD-0145,4,"31,800","127,200",
ORD-2025-031936,2025-09-12,CUS-00348,PRD-0147,2,"32,330","64,660",
ORD-2025-031944,2025-09-12,CUS-00885,PRD-0151,21,"42,840","899,640",
ORD-2025-031949,2025-09-12,CUS-00798,PRD-0154,9,"42,470","382,230",
ORD-2025-031955,2025-09-12,CUS-01739,PRD-0165,4,"23,380","93,520",
ORD-2025-031968,2025-09-13,CUS-01793,PRD-0051,4,"43,070","172,280",
ORD-2025-031978,2025-09-13,CUS-01779,PRD-0084,5,"27,760","138,800",
ORD-2025-031987,2025-09-13,CUS-02339,PRD-0094,7,"22,360","156,520",
ORD-2025-032007,2025-09-13,CUS-02181,PRD-0166,12,"25,650","307,800",
ORD-2025-032012,2025-09-14,CUS-01773,PRD-0020,5,"29,210","146,050",
ORD-2025-032015,2025-09-14,CUS-01753,PRD-0051,18,"43,070","775,260",
ORD-2025-032024,2025-09-14,CUS-00026,PRD-0144,17,"31,990","543,830",
ORD-2025-032031,2025-09-15,CUS-00480,PRD-0005,6,"3,110","18,660",
ORD-2025-032035,2025-09-15,CUS-00078,PRD-0012,6,"18,410","110,460",
ORD-2025-032047,2025-09-15,CUS-01881,PRD-0039,14,"14,770","206,780",
ORD-2025-032049,2025-09-15,CUS-00860,PRD-0047,6,"19,060","114,360",
ORD-2025-032054,2025-09-15,CUS-00753,PRD-0056,3,"25,020","75,060",
ORD-2025-032062,2025-09-15,CUS-00895,PRD-0060,5,"57,540","287,700",
ORD-2025-032065,2025-09-15,CUS-01163,PRD-0061,2,"16,320","32,640",
ORD-2025-032067,2025-09-15,CUS-01918,PRD-0064,8,"36,350","290,800",
ORD-2025-032089,2025-09-15,CUS-02417,PRD-0090,12,"37,690","452,280",
ORD-2025-032095,2025-09-15,CUS-01237,PRD-0100,5,"20,780","103,900",
ORD-2025-032103,2025-09-15,CUS-00348,PRD-0113,10,"10,420","104,200",
ORD-2025-032104,2025-09-15,CUS-01526,PRD-0115,4,"21,210","84,840",
ORD-2025-032105,2025-09-15,CUS-01198,PRD-0118,10,"23,110","231,100",
ORD-2025-032112,2025-09-15,CUS-00477,PRD-0130,7,"13,600","95,200",
ORD-2025-032115,2025-09-15,CUS-00153,PRD-0131,4,"31,140","124,560",
ORD-2025-032118,2025-09-15,CUS-01474,PRD-0142,8,"52,030","416,240",
ORD-2025-032127,2025-09-15,CUS-02108,PRD-0156,15,"58,570","878,550",
ORD-2025-032129,2025-09-15,CUS-01056,PRD-0160,17,"32,940","559,980",
ORD-2025-032133,2025-09-15,CUS-02161,PRD-0161,13,"32,640","424,320",
ORD-2025-032134,2025-09-15,CUS-00193,PRD-0161,12,"32,640","391,680",
ORD-2025-032136,2025-09-15,CUS-00221,PRD-0163,41,"27,790","1,139,390",
ORD-2025-032146,2025-09-16,CUS-01923,PRD-0026,5,"4,150","20,750",
ORD-2025-032151,2025-09-16,CUS-02311,PRD-0041,29,"6,830","198,070",
ORD-2025-032157,2025-09-16,CUS-02108,PRD-0057,23,"18,040","414,920",
ORD-2025-032161,2025-09-16,CUS-01058,PRD-0067,3,"12,380","37,140",
ORD-2025-032168,2025-09-16,CUS-00798,PRD-0081,3,"42,190","126,570",
ORD-2025-032169,2025-09-16,CUS-00898,PRD-0082,14,"30,730","430,220",
ORD-2025-032170,2025-09-16,CUS-01426,PRD-0082,5,"30,730","153,650",
ORD-2025-032171,2025-09-16,CUS-00036,PRD-0084,7,"27,760","194,320",
ORD-2025-032172,2025-09-16,CUS-00039,PRD-0084,2,"27,760","55,520",
ORD-2025-032173,2025-09-16,CUS-00283,PRD-0084,12,"27,760","333,120",
ORD-2025-032178,2025-09-16,CUS-00278,PRD-0086,4,"28,180","112,720",
ORD-2025-032186,2025-09-16,CUS-00383,PRD-0090,5,"37,690","188,450",
ORD-2025-032187,2025-09-16,CUS-01121,PRD-0090,8,"37,690","301,520",
ORD-2025-032188,2025-09-16,CUS-01369,PRD-0090,4,"37,690","150,760",
ORD-2025-032212,2025-09-16,CUS-01058,PRD-0135,9,"32,900","296,100",
ORD-2025-032214,2025-09-16,CUS-01912,PRD-0145,18,"31,800","572,400",
ORD-2025-032216,2025-09-16,CUS-01881,PRD-0149,1,"45,880","45,880",
ORD-2025-032218,2025-09-16,CUS-02251,PRD-0151,6,"42,840","257,040",
ORD-2025-032222,2025-09-16,CUS-00240,PRD-0156,11,"58,570","644,270",
ORD-2025-032226,2025-09-16,CUS-00397,PRD-0161,3,"32,640","97,920",
ORD-2025-032227,2025-09-16,CUS-00142,PRD-0161,19,"32,640","620,160",
ORD-2025-032228,2025-09-16,CUS-00153,PRD-0161,8,"32,640","261,120",
ORD-2025-032233,2025-09-17,CUS-01389,PRD-0004,11,"4,490","49,390",
ORD-2025-032236,2025-09-17,CUS-00996,PRD-0019,5,"31,240","156,200",
ORD-2025-032244,2025-09-17,CUS-00039,PRD-0060,3,"57,540","172,620",
ORD-2025-032248,2025-09-17,CUS-02083,PRD-0070,3,"19,240","57,720",
ORD-2025-032253,2025-09-17,CUS-01671,PRD-0084,5,"27,760","138,800",
ORD-2025-032265,2025-09-17,CUS-00311,PRD-0098,8,"15,320","122,560",
ORD-2025-032278,2025-09-17,CUS-00022,PRD-0120,12,"14,740","176,880",
ORD-2025-032284,2025-09-17,CUS-00199,PRD-0139,16,"33,360","533,760",
ORD-2025-032288,2025-09-17,CUS-00882,PRD-0142,7,"52,030","364,210",
ORD-2025-032314,2025-09-18,CUS-00227,PRD-0005,4,"3,110","12,440",
ORD-2025-032315,2025-09-18,CUS-00271,PRD-0005,6,"3,110","18,660",
ORD-2025-032318,2025-09-18,CUS-00758,PRD-0017,17,"39,680","674,560",
ORD-2025-032321,2025-09-18,CUS-02312,PRD-0021,7,"19,390","135,730",
ORD-2025-032325,2025-09-18,CUS-01526,PRD-0037,7,"25,650","179,550",
ORD-2025-032326,2025-09-18,CUS-00790,PRD-0049,8,"18,190","145,520",
ORD-2025-032332,2025-09-18,CUS-00798,PRD-0064,14,"36,350","508,900",
ORD-2025-032338,2025-09-18,CUS-01858,PRD-0077,3,"31,120","93,360",
ORD-2025-032340,2025-09-18,CUS-00267,PRD-0082,12,"30,730","368,760",
ORD-2025-032344,2025-09-18,CUS-02352,PRD-0086,20,"28,180","563,600",
ORD-2025-032349,2025-09-18,CUS-01881,PRD-0090,4,"37,690","150,760",
ORD-2025-032353,2025-09-18,CUS-01974,PRD-0106,4,"41,890","167,560",
ORD-2025-032359,2025-09-18,CUS-01137,PRD-0121,6,"26,430","158,580",
ORD-2025-032377,2025-09-18,CUS-00515,PRD-0161,4,"32,640","130,560",
ORD-2025-032378,2025-09-18,CUS-02303,PRD-0161,12,"32,640","391,680",
ORD-2025-032383,2025-09-19,CUS-00759,PRD-0003,13,"4,840","62,920",
ORD-2025-032387,2025-09-19,CUS-00258,PRD-0004,4,"4,490","17,960",
ORD-2025-032392,2025-09-19,CUS-00758,PRD-0045,10,"7,340","73,400",
ORD-2025-032396,2025-09-19,CUS-00014,PRD-0049,3,"18,190","54,570",
ORD-2025-032400,2025-09-19,CUS-00198,PRD-0063,15,"15,070","226,050",
ORD-2025-032403,2025-09-19,CUS-00468,PRD-0065,2,"34,000","68,000",
ORD-2025-032408,2025-09-19,CUS-02386,PRD-0078,14,"33,720","472,080",
ORD-2025-032420,2025-09-19,CUS-00085,PRD-0090,7,"37,690","263,830",
ORD-2025-032421,2025-09-19,CUS-02324,PRD-0090,3,"37,690","113,070",
ORD-2025-032429,2025-09-19,CUS-00097,PRD-0100,12,"20,780","249,360",
ORD-2025-032437,2025-09-19,CUS-01845,PRD-0118,6,"23,110","138,660",
ORD-2025-032464,2025-09-20,CUS-00813,PRD-0004,6,"4,490","26,940",
ORD-2025-032467,2025-09-20,CUS-00605,PRD-0006,6,"3,060","18,360",
ORD-2025-032473,2025-09-20,CUS-02332,PRD-0023,4,"16,940","67,760",
ORD-2025-032480,2025-09-20,CUS-01498,PRD-0057,5,"18,040","90,200",
ORD-2025-032494,2025-09-20,CUS-01269,PRD-0090,6,"37,690","226,140",
ORD-2025-032495,2025-09-20,CUS-01058,PRD-0090,21,"37,690","791,490",
ORD-2025-032500,2025-09-20,CUS-00112,PRD-0102,6,"17,050","102,300",
ORD-2025-032507,2025-09-20,CUS-00335,PRD-0141,5,"38,600","193,000",
ORD-2025-032516,2025-09-20,CUS-00929,PRD-0160,2,"32,940","65,880",
ORD-2025-032547,2025-09-22,CUS-00951,PRD-0011,2,"17,170","34,340",
ORD-2025-032553,2025-09-22,CUS-00929,PRD-0033,18,"11,040","198,720",
ORD-2025-032575,2025-09-22,CUS-01566,PRD-0084,23,"27,760","638,480",
ORD-2025-032587,2025-09-22,CUS-00837,PRD-0097,10,"21,780","217,800",
ORD-2025-032594,2025-09-22,CUS-00406,PRD-0108,28,"30,750","861,000",
ORD-2025-032595,2025-09-22,CUS-00553,PRD-0109,23,"30,700","706,100",
ORD-2025-032608,2025-09-22,CUS-01293,PRD-0144,2,"31,990","63,980",
ORD-2025-032610,2025-09-22,CUS-01347,PRD-0150,11,"47,850","526,350",
ORD-2025-032618,2025-09-22,CUS-02091,PRD-0165,9,"23,380","210,420",
ORD-2025-032621,2025-09-23,CUS-02067,PRD-0003,3,"4,840","14,520",
ORD-2025-032623,2025-09-23,CUS-00739,PRD-0018,17,"62,570","1,063,690",
ORD-2025-032625,2025-09-23,CUS-01007,PRD-0020,8,"29,210","233,680",
ORD-2025-032629,2025-09-23,CUS-01739,PRD-0026,2,"4,150","8,300",
ORD-2025-032631,2025-09-23,CUS-01560,PRD-0029,4,"11,070","44,280",
ORD-2025-032643,2025-09-23,CUS-02444,PRD-0058,14,"17,980","251,720",
ORD-2025-032646,2025-09-23,CUS-02424,PRD-0068,8,"16,320","130,560",
ORD-2025-032648,2025-09-23,CUS-01779,PRD-0077,10,"31,120","311,200",
ORD-2025-032651,2025-09-23,CUS-00985,PRD-0078,7,"33,720","236,040",
ORD-2025-032652,2025-09-23,CUS-01163,PRD-0079,2,"46,870","93,740",
ORD-2025-032662,2025-09-23,CUS-00167,PRD-0090,2,"37,690","75,380",
ORD-2025-032670,2025-09-23,CUS-00403,PRD-0108,3,"30,750","92,250",
ORD-2025-032678,2025-09-23,CUS-02311,PRD-0123,3,"14,410","43,230",
ORD-2025-032683,2025-09-23,CUS-01805,PRD-0125,6,"15,380","92,280",
ORD-2025-032684,2025-09-23,CUS-00022,PRD-0125,4,"15,380","61,520",
ORD-2025-032685,2025-09-23,CUS-00023,PRD-0125,4,"15,380","61,520",
ORD-2025-032704,2025-09-23,CUS-01088,PRD-0161,6,"32,640","195,840",
ORD-2025-032705,2025-09-23,CUS-01198,PRD-0161,5,"32,640","163,200",
ORD-2025-032709,2025-09-23,CUS-00395,PRD-0166,1,"25,650","25,650",
ORD-2025-032711,2025-09-24,CUS-02011,PRD-0007,5,"17,070","85,350",
ORD-2025-032717,2025-09-24,CUS-00956,PRD-0023,10,"16,940","169,400",
ORD-2025-032721,2025-09-24,CUS-00477,PRD-0049,3,"18,190","54,570",
ORD-2025-032723,2025-09-24,CUS-00492,PRD-0057,8,"18,040","144,320",
ORD-2025-032728,2025-09-24,CUS-01456,PRD-0077,14,"31,120","435,680",
ORD-2025-032744,2025-09-24,CUS-00934,PRD-0100,4,"20,780","83,120",
ORD-2025-032745,2025-09-24,CUS-00142,PRD-0103,3,"38,480","115,440",
ORD-2025-032746,2025-09-24,CUS-00790,PRD-0107,17,"39,590","673,030",
ORD-2025-032760,2025-09-24,CUS-00139,PRD-0125,8,"15,380","123,040",
ORD-2025-032762,2025-09-24,CUS-00211,PRD-0127,19,"16,760","318,440",
ORD-2025-032766,2025-09-24,CUS-01315,PRD-0135,10,"32,900","329,000",
ORD-2025-032771,2025-09-24,CUS-00860,PRD-0142,17,"52,030","884,510",
ORD-2025-032777,2025-09-24,CUS-02386,PRD-0151,34,"42,840","1,456,560",
ORD-2025-032789,2025-09-25,CUS-01104,PRD-0005,7,"3,110","21,770",
ORD-2025-032792,2025-09-25,CUS-01325,PRD-0011,27,"17,170","463,590",
ORD-2025-032794,2025-09-25,CUS-01072,PRD-0018,5,"62,570","312,850",
ORD-2025-032816,2025-09-25,CUS-02302,PRD-0085,12,"32,580","390,960",
ORD-2025-032824,2025-09-25,CUS-00094,PRD-0090,8,"37,690","301,520",
ORD-2025-032825,2025-09-25,CUS-00022,PRD-0090,2,"37,690","75,380",
ORD-2025-032826,2025-09-25,CUS-01364,PRD-0090,3,"37,690","113,070",
ORD-2025-032827,2025-09-25,CUS-01881,PRD-0090,2,"37,690","75,380",
ORD-2025-032834,2025-09-25,CUS-02040,PRD-0101,6,"22,590","135,540",
ORD-2025-032835,2025-09-25,CUS-01191,PRD-0111,2,"12,240","24,480",
ORD-2025-032837,2025-09-25,,PRD-0120,26,"14,740","383,240",
ORD-2025-032867,2025-09-26,CUS-01133,PRD-0017,13,"39,680","515,840",
ORD-2025-032870,2025-09-26,CUS-02312,PRD-0033,8,"11,040","88,320",
ORD-2025-032875,2025-09-26,CUS-01021,PRD-0038,5,"15,680","78,400",
ORD-2025-032882,2025-09-26,CUS-00521,PRD-0060,6,"57,540","345,240",
ORD-2025-032891,2025-09-26,CUS-00985,PRD-0077,6,"31,120","186,720",
ORD-2025-032892,2025-09-26,CUS-00617,PRD-0078,6,"33,720","202,320",
ORD-2025-032915,2025-09-26,CUS-02046,PRD-0122,4,"19,140","76,560",
ORD-2025-032925,2025-09-26,CUS-01164,PRD-0153,15,"24,220","363,300",
ORD-2025-032934,2025-09-26,CUS-02052,PRD-0160,1,"32,940","32,940",
ORD-2025-032941,2025-09-26,CUS-01319,PRD-0164,25,"19,920","498,000",
ORD-2025-032943,2025-09-26,CUS-02433,PRD-0166,4,"25,650","102,600",
ORD-2025-032944,2025-09-26,CUS-00805,PRD-0166,7,"25,650","179,550",
ORD-2025-032955,2025-09-27,CUS-00747,PRD-0049,15,"18,190","272,850",
ORD-2025-032958,2025-09-27,CUS-01058,PRD-0053,13,"38,950","506,350",
ORD-2025-032962,2025-09-27,CUS-01858,PRD-0076,4,"28,050","112,200",
ORD-2025-032966,2025-09-27,CUS-01559,PRD-0084,5,"27,760","138,800",
ORD-2025-032971,2025-09-27,CUS-01247,PRD-0090,4,"37,690","150,760",
ORD-2025-032972,2025-09-27,CUS-01832,PRD-0090,9,"37,690","339,210",
ORD-2025-032973,2025-09-27,CUS-01733,PRD-0090,8,"37,690","301,520",
ORD-2025-032980,2025-09-27,CUS-00773,PRD-0106,15,"41,890","628,350",
ORD-2025-032981,2025-09-27,CUS-01748,PRD-0107,1,"39,590","39,590",
ORD-2025-032983,2025-09-27,CUS-01383,PRD-0108,17,"30,750","522,750",
ORD-2025-032991,2025-09-27,CUS-02029,PRD-0135,19,"32,900","625,100",
ORD-2025-032997,2025-09-27,CUS-02151,PRD-0156,10,"58,570","585,700",
ORD-2025-033003,2025-09-27,CUS-01093,PRD-0161,13,"32,640","424,320",
ORD-2025-033009,2025-09-28,CUS-00036,PRD-0051,7,"43,070","301,490",
ORD-2025-033011,2025-09-28,CUS-00549,PRD-0057,7,"18,040","126,280",
ORD-2025-033012,2025-09-28,CUS-00427,PRD-0062,10,"17,890","178,900",
ORD-2025-033017,2025-09-28,CUS-01672,PRD-0090,10,"37,690","376,900",
ORD-2025-033020,2025-09-28,,PRD-0145,8,"31,800","254,400",
ORD-2025-033023,2025-09-28,CUS-01704,PRD-0160,13,"32,940","428,220",
ORD-2025-033026,2025-09-29,CUS-01104,PRD-0004,2,"4,490","8,980",
ORD-2025-033034,2025-09-29,CUS-01401,PRD-0032,16,"20,370","325,920",
ORD-2025-033040,2025-09-29,CUS-01335,PRD-0051,8,"43,070","344,560",
ORD-2025-033042,2025-09-29,CUS-02417,PRD-0057,10,"18,040","180,400",
ORD-2025-033045,2025-09-29,CUS-00521,PRD-0059,3,"50,810","152,430",
ORD-2025-033050,2025-09-29,CUS-00726,PRD-0076,7,"28,050","196,350",
ORD-2025-033056,2025-09-29,CUS-02073,PRD-0080,4,"23,900","95,600",
ORD-2025-033061,2025-09-29,CUS-00760,PRD-0089,23,"13,010","299,230",
ORD-2025-033072,2025-09-29,CUS-01930,PRD-0090,9,"37,690","339,210",
ORD-2025-033077,2025-09-29,CUS-02151,PRD-0100,2,"20,780","41,560",
ORD-2025-033089,2025-09-29,CUS-00383,PRD-0118,7,"23,110","161,770",
ORD-2025-033092,2025-09-29,CUS-01386,PRD-0131,12,"31,140","373,680",
ORD-2025-033107,2025-09-29,CUS-02357,PRD-0151,6,"42,840","257,040",
ORD-2025-033116,2025-09-29,CUS-00710,PRD-0161,16,"32,640","522,240",
ORD-2025-033122,2025-09-30,CUS-00359,PRD-0007,7,"17,070","119,490",
ORD-2025-033124,2025-09-30,CUS-00154,PRD-0019,3,"31,240","93,720",
ORD-2025-033126,2025-09-30,CUS-02424,PRD-0023,7,"16,940","118,580",
ORD-2025-033129,2025-09-30,CUS-00221,PRD-0039,5,"14,770","73,850",
ORD-2025-033137,2025-09-30,CUS-00605,PRD-0057,7,"18,040","126,280",
ORD-2025-033139,2025-09-30,CUS-01148,PRD-0062,6,"17,890","107,340",
ORD-2025-033143,2025-09-30,CUS-02067,PRD-0065,19,"34,000","646,000",
ORD-2025-033152,2025-09-30,CUS-01604,PRD-0078,12,"33,720","404,640",
ORD-2025-033158,2025-09-30,CUS-01022,PRD-0083,6,"23,690","142,140",
ORD-2025-033160,2025-09-30,CUS-01891,PRD-0085,14,"32,580","456,120",
ORD-2025-033163,2025-09-30,CUS-00988,PRD-0090,4,"37,690","150,760",
ORD-2025-033164,2025-09-30,CUS-01921,PRD-0091,4,"27,010","108,040",
ORD-2025-033175,2025-09-30,CUS-01972,PRD-0124,6,"8,790","52,740",
ORD-2025-033178,2025-09-30,CUS-00424,PRD-0125,5,"15,380","76,900",
ORD-2025-033179,2025-09-30,CUS-02052,PRD-0130,14,"13,600","190,400",
ORD-2025-033182,2025-09-30,CUS-02272,PRD-0137,3,"27,650","82,950",
ORD-2025-033193,2025-09-30,CUS-02363,PRD-0151,11,"42,840","471,240",
ORD-2025-033201,2025-09-30,,PRD-0161,5,"32,640","163,200",
ORD-2025-033203,2025-09-30,CUS-00885,PRD-0165,5,"23,380","116,900",
ORD-2025-033209,2025-10-01,CUS-00097,PRD-0004,7,"4,490","31,430",
ORD-2025-033210,2025-10-01,CUS-00564,PRD-0011,13,"17,170","223,210",
ORD-2025-033229,2025-10-01,CUS-01378,PRD-0064,17,"36,350","617,950",
ORD-2025-033235,2025-10-01,CUS-02138,PRD-0082,11,"30,730","338,030",
ORD-2025-033242,2025-10-01,CUS-00397,PRD-0090,5,"37,690","188,450",
ORD-2025-033247,2025-10-01,CUS-01401,PRD-0108,9,"30,750","276,750",
ORD-2025-033250,2025-10-01,CUS-01378,PRD-0118,6,"23,110","138,660",
ORD-2025-033251,2025-10-01,CUS-01092,PRD-0119,10,"21,950","219,500",
ORD-2025-033253,2025-10-01,CUS-01891,PRD-0123,5,"14,410","72,050",
ORD-2025-033258,2025-10-01,CUS-01923,PRD-0128,2,"20,590","41,180",
ORD-2025-033259,2025-10-01,CUS-00531,PRD-0128,5,"20,590","102,950",
ORD-2025-033264,2025-10-01,CUS-00365,PRD-0144,8,"31,990","255,920",
ORD-2025-033274,2025-10-01,CUS-00142,PRD-0154,22,"42,470","934,340",
ORD-2025-033275,2025-10-01,CUS-02496,PRD-0156,23,"58,570","1,347,110",
ORD-2025-033278,2025-10-01,CUS-01879,PRD-0160,1,"32,940","32,940",
ORD-2025-033279,2025-10-01,CUS-00003,PRD-0161,7,"32,640","228,480",
ORD-2025-033280,2025-10-01,CUS-00488,PRD-0162,5,"28,900","144,500",
ORD-2025-033284,2025-10-01,,PRD-0166,2,"25,650","51,300",
ORD-2025-033305,2025-10-02,CUS-00355,PRD-0064,2,"36,350","72,700",
ORD-2025-033309,2025-10-02,CUS-02358,PRD-0078,6,"33,720","202,320",
ORD-2025-033310,2025-10-02,CUS-00208,PRD-0078,3,"33,720","101,160",
ORD-2025-033315,2025-10-02,CUS-00956,PRD-0083,11,"23,690","260,590",
ORD-2025-033316,2025-10-02,CUS-00310,PRD-0084,10,"27,760","277,600",
ORD-2025-033329,2025-10-02,CUS-01929,PRD-0100,4,"20,780","83,120",
ORD-2025-033330,2025-10-02,CUS-02265,PRD-0106,8,"41,890","335,120",
ORD-2025-033334,2025-10-02,CUS-01832,PRD-0120,10,"14,740","147,400",
ORD-2025-033337,2025-10-02,CUS-01353,PRD-0122,18,"19,140","344,520",
ORD-2025-033341,2025-10-02,CUS-01193,PRD-0125,3,"15,380","46,140",
ORD-2025-033342,2025-10-02,CUS-01806,PRD-0125,11,"15,380","169,180",
ORD-2025-033353,2025-10-02,CUS-00193,PRD-0160,5,"32,940","164,700",
ORD-2025-033357,2025-10-02,CUS-02407,PRD-0161,7,"32,640","228,480",
ORD-2025-033358,2025-10-02,CUS-01199,PRD-0161,10,"32,640","326,400",
ORD-2025-033367,2025-10-03,CUS-00404,PRD-0030,9,"25,250","227,250",
ORD-2025-033370,2025-10-03,CUS-02303,PRD-0040,6,"14,100","84,600",
ORD-2025-033372,2025-10-03,CUS-01543,PRD-0041,1,"6,830","6,830",
ORD-2025-033386,2025-10-03,CUS-01924,PRD-0060,5,"57,540","287,700",
ORD-2025-033392,2025-10-03,CUS-01031,PRD-0077,3,"31,120","93,360",
ORD-2025-033399,2025-10-03,CUS-00131,PRD-0086,8,"28,180","225,440",
ORD-2025-033400,2025-10-03,CUS-01698,PRD-0086,10,"28,180","281,800",
ORD-2025-033406,2025-10-03,CUS-01756,PRD-0090,6,"37,690","226,140",
ORD-2025-033408,2025-10-03,CUS-02063,PRD-0091,16,"27,010","432,160",
ORD-2025-033409,2025-10-03,CUS-01525,PRD-0092,15,"30,260","453,900",
ORD-2025-033421,2025-10-03,CUS-02052,PRD-0108,5,"30,750","153,750",
ORD-2025-033422,2025-10-03,CUS-02047,PRD-0108,21,"30,750","645,750",
ORD-2025-033431,2025-10-03,CUS-02091,PRD-0125,5,"15,380","76,900",
ORD-2025-033444,2025-10-03,CUS-02447,PRD-0151,11,"42,840","471,240",
ORD-2025-033467,2025-10-04,CUS-01748,PRD-0060,14,"57,540","805,560",
